pathway	entrezgene	hgnc_symbol
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	10164	CHST4
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	6487	ST3GAL3
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	2530	FUT8
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	4166	CHST6
KEGG_ARACHIDONIC_ACID_METABOLISM	2053	EPHX2
KEGG_ARACHIDONIC_ACID_METABOLISM	1571	CYP2E1
KEGG_ARACHIDONIC_ACID_METABOLISM	240	ALOX5
KEGG_ARACHIDONIC_ACID_METABOLISM	1579	CYP4A11
KEGG_ARACHIDONIC_ACID_METABOLISM	1573	CYP2J2
KEGG_ARACHIDONIC_ACID_METABOLISM	2678	GGT1
KEGG_ARACHIDONIC_ACID_METABOLISM	50487	PLA2G3
KEGG_ARACHIDONIC_ACID_METABOLISM	8644	AKR1C3
KEGG_ARACHIDONIC_ACID_METABOLISM	5740	PTGIS
KEGG_ARACHIDONIC_ACID_METABOLISM	242	ALOX12B
KEGG_ARACHIDONIC_ACID_METABOLISM	8529	CYP4F2
KEGG_ARACHIDONIC_ACID_METABOLISM	1562	CYP2C18
KEGG_ARACHIDONIC_ACID_METABOLISM	80142	PTGES2
KEGG_ARACHIDONIC_ACID_METABOLISM	247	ALOX15B
KEGG_ARACHIDONIC_ACID_METABOLISM	246	ALOX15
KEGG_ARACHIDONIC_ACID_METABOLISM	8681	JMJD7-PLA2G4B
KEGG_ARACHIDONIC_ACID_METABOLISM	8398	PLA2G6
KEGG_ARACHIDONIC_ACID_METABOLISM	30814	PLA2G2E
KEGG_ARACHIDONIC_ACID_METABOLISM	8399	PLA2G10
KEGG_ARACHIDONIC_ACID_METABOLISM	5320	PLA2G2A
KEGG_ARACHIDONIC_ACID_METABOLISM	5321	PLA2G4A
KEGG_ARACHIDONIC_ACID_METABOLISM	5322	PLA2G5
KEGG_ARACHIDONIC_ACID_METABOLISM	5743	PTGS2
KEGG_ARACHIDONIC_ACID_METABOLISM	84647	PLA2G12B
KEGG_ARACHIDONIC_ACID_METABOLISM	5742	PTGS1
KEGG_ARACHIDONIC_ACID_METABOLISM	100137049	PLA2G4B
KEGG_ARACHIDONIC_ACID_METABOLISM	64600	PLA2G2F
KEGG_ARACHIDONIC_ACID_METABOLISM	239	ALOX12
KEGG_ARACHIDONIC_ACID_METABOLISM	1559	CYP2C9
KEGG_ARACHIDONIC_ACID_METABOLISM	2882	GPX7
KEGG_ARACHIDONIC_ACID_METABOLISM	257202	GPX6
KEGG_ARACHIDONIC_ACID_METABOLISM	1557	CYP2C19
KEGG_ARACHIDONIC_ACID_METABOLISM	1558	CYP2C8
KEGG_ARACHIDONIC_ACID_METABOLISM	873	CBR1
KEGG_ARACHIDONIC_ACID_METABOLISM	1555	CYP2B6
KEGG_ARACHIDONIC_ACID_METABOLISM	874	CBR3
KEGG_ARACHIDONIC_ACID_METABOLISM	113612	CYP2U1
KEGG_ARACHIDONIC_ACID_METABOLISM	5319	PLA2G1B
KEGG_ARACHIDONIC_ACID_METABOLISM	4048	LTA4H
KEGG_ARACHIDONIC_ACID_METABOLISM	9536	PTGES
KEGG_ARACHIDONIC_ACID_METABOLISM	2880	GPX5
KEGG_ARACHIDONIC_ACID_METABOLISM	2876	GPX1
KEGG_ARACHIDONIC_ACID_METABOLISM	284541	CYP4A22
KEGG_ARACHIDONIC_ACID_METABOLISM	2877	GPX2
KEGG_ARACHIDONIC_ACID_METABOLISM	2878	GPX3
KEGG_ARACHIDONIC_ACID_METABOLISM	2879	GPX4
KEGG_ARACHIDONIC_ACID_METABOLISM	4051	CYP4F3
KEGG_ARACHIDONIC_ACID_METABOLISM	123745	PLA2G4E
KEGG_ARACHIDONIC_ACID_METABOLISM	4056	LTC4S
KEGG_ARACHIDONIC_ACID_METABOLISM	124975	GGT6
KEGG_ARACHIDONIC_ACID_METABOLISM	2686	GGT7
KEGG_ARACHIDONIC_ACID_METABOLISM	2687	GGT5
KEGG_ARACHIDONIC_ACID_METABOLISM	27306	HPGDS
KEGG_ARACHIDONIC_ACID_METABOLISM	391013	PLA2G2C
KEGG_ARACHIDONIC_ACID_METABOLISM	5730	PTGDS
KEGG_ARACHIDONIC_ACID_METABOLISM	26279	PLA2G2D
KEGG_ARACHIDONIC_ACID_METABOLISM	81579	PLA2G12A
KEGG_ARACHIDONIC_ACID_METABOLISM	6916	TBXAS1
KEGG_LINOLEIC_ACID_METABOLISM	1571	CYP2E1
KEGG_LINOLEIC_ACID_METABOLISM	1577	CYP3A5
KEGG_LINOLEIC_ACID_METABOLISM	1573	CYP2J2
KEGG_LINOLEIC_ACID_METABOLISM	1576	CYP3A4
KEGG_LINOLEIC_ACID_METABOLISM	50487	PLA2G3
KEGG_LINOLEIC_ACID_METABOLISM	57016	AKR1B10
KEGG_LINOLEIC_ACID_METABOLISM	1562	CYP2C18
KEGG_LINOLEIC_ACID_METABOLISM	1544	CYP1A2
KEGG_LINOLEIC_ACID_METABOLISM	246	ALOX15
KEGG_LINOLEIC_ACID_METABOLISM	123745	PLA2G4E
KEGG_LINOLEIC_ACID_METABOLISM	8681	JMJD7-PLA2G4B
KEGG_LINOLEIC_ACID_METABOLISM	8398	PLA2G6
KEGG_LINOLEIC_ACID_METABOLISM	30814	PLA2G2E
KEGG_LINOLEIC_ACID_METABOLISM	8399	PLA2G10
KEGG_LINOLEIC_ACID_METABOLISM	5320	PLA2G2A
KEGG_LINOLEIC_ACID_METABOLISM	5321	PLA2G4A
KEGG_LINOLEIC_ACID_METABOLISM	64816	CYP3A43
KEGG_LINOLEIC_ACID_METABOLISM	5322	PLA2G5
KEGG_LINOLEIC_ACID_METABOLISM	84647	PLA2G12B
KEGG_LINOLEIC_ACID_METABOLISM	100137049	PLA2G4B
KEGG_LINOLEIC_ACID_METABOLISM	64600	PLA2G2F
KEGG_LINOLEIC_ACID_METABOLISM	391013	PLA2G2C
KEGG_LINOLEIC_ACID_METABOLISM	26279	PLA2G2D
KEGG_LINOLEIC_ACID_METABOLISM	1559	CYP2C9
KEGG_LINOLEIC_ACID_METABOLISM	81579	PLA2G12A
KEGG_LINOLEIC_ACID_METABOLISM	1557	CYP2C19
KEGG_LINOLEIC_ACID_METABOLISM	1558	CYP2C8
KEGG_LINOLEIC_ACID_METABOLISM	1551	CYP3A7
KEGG_LINOLEIC_ACID_METABOLISM	5319	PLA2G1B
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	8681	JMJD7-PLA2G4B
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	8398	PLA2G6
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	30814	PLA2G2E
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	8399	PLA2G10
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	5320	PLA2G2A
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	5321	PLA2G4A
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	5322	PLA2G5
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	84647	PLA2G12B
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	100137049	PLA2G4B
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	64600	PLA2G2F
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	9415	FADS2
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	8310	ACOX3
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	391013	PLA2G2C
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	26279	PLA2G2D
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	50487	PLA2G3
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	81579	PLA2G12A
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	51	ACOX1
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	123745	PLA2G4E
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	5319	PLA2G1B
KEGG_PPAR_SIGNALING_PATHWAY	10998	SLC27A5
KEGG_PPAR_SIGNALING_PATHWAY	10999	SLC27A4
KEGG_PPAR_SIGNALING_PATHWAY	10580	SORBS1
KEGG_PPAR_SIGNALING_PATHWAY	33	ACADL
KEGG_PPAR_SIGNALING_PATHWAY	1579	CYP4A11
KEGG_PPAR_SIGNALING_PATHWAY	34	ACADM
KEGG_PPAR_SIGNALING_PATHWAY	336	APOA2
KEGG_PPAR_SIGNALING_PATHWAY	948	CD36
KEGG_PPAR_SIGNALING_PATHWAY	9415	FADS2
KEGG_PPAR_SIGNALING_PATHWAY	335	APOA1
KEGG_PPAR_SIGNALING_PATHWAY	1581	CYP7A1
KEGG_PPAR_SIGNALING_PATHWAY	376497	SLC27A1
KEGG_PPAR_SIGNALING_PATHWAY	6319	SCD
KEGG_PPAR_SIGNALING_PATHWAY	1582	CYP8B1
KEGG_PPAR_SIGNALING_PATHWAY	7350	UCP1
KEGG_PPAR_SIGNALING_PATHWAY	1622	DBI
KEGG_PPAR_SIGNALING_PATHWAY	10062	NR1H3
KEGG_PPAR_SIGNALING_PATHWAY	23305	ACSL6
KEGG_PPAR_SIGNALING_PATHWAY	4199	ME1
KEGG_PPAR_SIGNALING_PATHWAY	4312	MMP1
KEGG_PPAR_SIGNALING_PATHWAY	2710	GK
KEGG_PPAR_SIGNALING_PATHWAY	2712	GK2
KEGG_PPAR_SIGNALING_PATHWAY	116519	APOA5
KEGG_PPAR_SIGNALING_PATHWAY	6257	RXRB
KEGG_PPAR_SIGNALING_PATHWAY	6258	RXRG
KEGG_PPAR_SIGNALING_PATHWAY	5360	PLTP
KEGG_PPAR_SIGNALING_PATHWAY	5170	PDPK1
KEGG_PPAR_SIGNALING_PATHWAY	6256	RXRA
KEGG_PPAR_SIGNALING_PATHWAY	3611	ILK
KEGG_PPAR_SIGNALING_PATHWAY	345	APOC3
KEGG_PPAR_SIGNALING_PATHWAY	8309	ACOX2
KEGG_PPAR_SIGNALING_PATHWAY	8310	ACOX3
KEGG_PPAR_SIGNALING_PATHWAY	1593	CYP27A1
KEGG_PPAR_SIGNALING_PATHWAY	4973	OLR1
KEGG_PPAR_SIGNALING_PATHWAY	1376	CPT2
KEGG_PPAR_SIGNALING_PATHWAY	30	ACAA1
KEGG_PPAR_SIGNALING_PATHWAY	1375	CPT1B
KEGG_PPAR_SIGNALING_PATHWAY	51129	ANGPTL4
KEGG_PPAR_SIGNALING_PATHWAY	11001	SLC27A2
KEGG_PPAR_SIGNALING_PATHWAY	4023	LPL
KEGG_PPAR_SIGNALING_PATHWAY	2168	FABP1
KEGG_PPAR_SIGNALING_PATHWAY	1374	CPT1A
KEGG_PPAR_SIGNALING_PATHWAY	5106	PCK2
KEGG_PPAR_SIGNALING_PATHWAY	2167	FABP4
KEGG_PPAR_SIGNALING_PATHWAY	126129	CPT1C
KEGG_PPAR_SIGNALING_PATHWAY	2169	FABP2
KEGG_PPAR_SIGNALING_PATHWAY	5105	PCK1
KEGG_PPAR_SIGNALING_PATHWAY	6342	SCP2
KEGG_PPAR_SIGNALING_PATHWAY	5465	PPARA
KEGG_PPAR_SIGNALING_PATHWAY	364	AQP7
KEGG_PPAR_SIGNALING_PATHWAY	5346	PLIN1
KEGG_PPAR_SIGNALING_PATHWAY	284541	CYP4A22
KEGG_PPAR_SIGNALING_PATHWAY	2170	FABP3
KEGG_PPAR_SIGNALING_PATHWAY	2171	FABP5
KEGG_PPAR_SIGNALING_PATHWAY	2172	FABP6
KEGG_PPAR_SIGNALING_PATHWAY	2173	FABP7
KEGG_PPAR_SIGNALING_PATHWAY	51703	ACSL5
KEGG_PPAR_SIGNALING_PATHWAY	9370	ADIPOQ
KEGG_PPAR_SIGNALING_PATHWAY	28965	SLC27A6
KEGG_PPAR_SIGNALING_PATHWAY	3158	HMGCS2
KEGG_PPAR_SIGNALING_PATHWAY	1962	EHHADH
KEGG_PPAR_SIGNALING_PATHWAY	7316	UBC
KEGG_PPAR_SIGNALING_PATHWAY	5468	PPARG
KEGG_PPAR_SIGNALING_PATHWAY	5467	PPARD
KEGG_PPAR_SIGNALING_PATHWAY	2180	ACSL1
KEGG_PPAR_SIGNALING_PATHWAY	79966	SCD5
KEGG_PPAR_SIGNALING_PATHWAY	51	ACOX1
KEGG_PPAR_SIGNALING_PATHWAY	2181	ACSL3
KEGG_PPAR_SIGNALING_PATHWAY	2182	ACSL4
KEGG_MAPK_SIGNALING_PATHWAY	3725	JUN
KEGG_MAPK_SIGNALING_PATHWAY	4208	MEF2C
KEGG_MAPK_SIGNALING_PATHWAY	2005	ELK4
KEGG_MAPK_SIGNALING_PATHWAY	2002	ELK1
KEGG_MAPK_SIGNALING_PATHWAY	3727	JUND
KEGG_MAPK_SIGNALING_PATHWAY	4616	GADD45B
KEGG_MAPK_SIGNALING_PATHWAY	51776	MAP3K20
KEGG_MAPK_SIGNALING_PATHWAY	3925	STMN1
KEGG_MAPK_SIGNALING_PATHWAY	22800	RRAS2
KEGG_MAPK_SIGNALING_PATHWAY	4217	MAP3K5
KEGG_MAPK_SIGNALING_PATHWAY	4214	MAP3K1
KEGG_MAPK_SIGNALING_PATHWAY	4215	MAP3K3
KEGG_MAPK_SIGNALING_PATHWAY	4216	MAP3K4
KEGG_MAPK_SIGNALING_PATHWAY	6885	MAP3K7
KEGG_MAPK_SIGNALING_PATHWAY	1326	MAP3K8
KEGG_MAPK_SIGNALING_PATHWAY	207	AKT1
KEGG_MAPK_SIGNALING_PATHWAY	208	AKT2
KEGG_MAPK_SIGNALING_PATHWAY	409	ARRB2
KEGG_MAPK_SIGNALING_PATHWAY	929	CD14
KEGG_MAPK_SIGNALING_PATHWAY	408	ARRB1
KEGG_MAPK_SIGNALING_PATHWAY	4893	NRAS
KEGG_MAPK_SIGNALING_PATHWAY	80824	DUSP16
KEGG_MAPK_SIGNALING_PATHWAY	63928	CHP2
KEGG_MAPK_SIGNALING_PATHWAY	25780	RASGRP3
KEGG_MAPK_SIGNALING_PATHWAY	4791	NFKB2
KEGG_MAPK_SIGNALING_PATHWAY	4790	NFKB1
KEGG_MAPK_SIGNALING_PATHWAY	4609	MYC
KEGG_MAPK_SIGNALING_PATHWAY	4776	NFATC4
KEGG_MAPK_SIGNALING_PATHWAY	1432	MAPK14
KEGG_MAPK_SIGNALING_PATHWAY	2318	FLNC
KEGG_MAPK_SIGNALING_PATHWAY	2316	FLNA
KEGG_MAPK_SIGNALING_PATHWAY	3845	KRAS
KEGG_MAPK_SIGNALING_PATHWAY	2317	FLNB
KEGG_MAPK_SIGNALING_PATHWAY	5613	PRKX
KEGG_MAPK_SIGNALING_PATHWAY	7189	TRAF6
KEGG_MAPK_SIGNALING_PATHWAY	7042	TGFB2
KEGG_MAPK_SIGNALING_PATHWAY	1843	DUSP1
KEGG_MAPK_SIGNALING_PATHWAY	1844	DUSP2
KEGG_MAPK_SIGNALING_PATHWAY	7040	TGFB1
KEGG_MAPK_SIGNALING_PATHWAY	7186	TRAF2
KEGG_MAPK_SIGNALING_PATHWAY	627	BDNF
KEGG_MAPK_SIGNALING_PATHWAY	23118	TAB2
KEGG_MAPK_SIGNALING_PATHWAY	51295	ECSIT
KEGG_MAPK_SIGNALING_PATHWAY	7048	TGFBR2
KEGG_MAPK_SIGNALING_PATHWAY	1849	DUSP7
KEGG_MAPK_SIGNALING_PATHWAY	7046	TGFBR1
KEGG_MAPK_SIGNALING_PATHWAY	1847	DUSP5
KEGG_MAPK_SIGNALING_PATHWAY	1848	DUSP6
KEGG_MAPK_SIGNALING_PATHWAY	1845	DUSP3
KEGG_MAPK_SIGNALING_PATHWAY	7043	TGFB3
KEGG_MAPK_SIGNALING_PATHWAY	123745	PLA2G4E
KEGG_MAPK_SIGNALING_PATHWAY	1846	DUSP4
KEGG_MAPK_SIGNALING_PATHWAY	27091	CACNG5
KEGG_MAPK_SIGNALING_PATHWAY	27092	CACNG4
KEGG_MAPK_SIGNALING_PATHWAY	4763	NF1
KEGG_MAPK_SIGNALING_PATHWAY	81579	PLA2G12A
KEGG_MAPK_SIGNALING_PATHWAY	4773	NFATC2
KEGG_MAPK_SIGNALING_PATHWAY	115727	RASGRP4
KEGG_MAPK_SIGNALING_PATHWAY	10746	MAP3K2
KEGG_MAPK_SIGNALING_PATHWAY	4149	MAX
KEGG_MAPK_SIGNALING_PATHWAY	11221	DUSP10
KEGG_MAPK_SIGNALING_PATHWAY	2254	FGF9
KEGG_MAPK_SIGNALING_PATHWAY	2253	FGF8
KEGG_MAPK_SIGNALING_PATHWAY	2252	FGF7
KEGG_MAPK_SIGNALING_PATHWAY	2251	FGF6
KEGG_MAPK_SIGNALING_PATHWAY	2250	FGF5
KEGG_MAPK_SIGNALING_PATHWAY	2248	FGF3
KEGG_MAPK_SIGNALING_PATHWAY	2249	FGF4
KEGG_MAPK_SIGNALING_PATHWAY	2246	FGF1
KEGG_MAPK_SIGNALING_PATHWAY	2247	FGF2
KEGG_MAPK_SIGNALING_PATHWAY	84867	PTPN5
KEGG_MAPK_SIGNALING_PATHWAY	26291	FGF21
KEGG_MAPK_SIGNALING_PATHWAY	7850	IL1R2
KEGG_MAPK_SIGNALING_PATHWAY	5601	MAPK9
KEGG_MAPK_SIGNALING_PATHWAY	55799	CACNA2D3
KEGG_MAPK_SIGNALING_PATHWAY	5602	MAPK10
KEGG_MAPK_SIGNALING_PATHWAY	5600	MAPK11
KEGG_MAPK_SIGNALING_PATHWAY	10235	RASGRP2
KEGG_MAPK_SIGNALING_PATHWAY	5320	PLA2G2A
KEGG_MAPK_SIGNALING_PATHWAY	5605	MAP2K2
KEGG_MAPK_SIGNALING_PATHWAY	5321	PLA2G4A
KEGG_MAPK_SIGNALING_PATHWAY	5606	MAP2K3
KEGG_MAPK_SIGNALING_PATHWAY	2122	MECOM
KEGG_MAPK_SIGNALING_PATHWAY	5322	PLA2G5
KEGG_MAPK_SIGNALING_PATHWAY	5603	MAPK13
KEGG_MAPK_SIGNALING_PATHWAY	5604	MAP2K1
KEGG_MAPK_SIGNALING_PATHWAY	2263	FGFR2
KEGG_MAPK_SIGNALING_PATHWAY	5609	MAP2K7
KEGG_MAPK_SIGNALING_PATHWAY	5922	RASA2
KEGG_MAPK_SIGNALING_PATHWAY	23542	MAPK8IP2
KEGG_MAPK_SIGNALING_PATHWAY	5923	RASGRF1
KEGG_MAPK_SIGNALING_PATHWAY	5607	MAP2K5
KEGG_MAPK_SIGNALING_PATHWAY	5924	RASGRF2
KEGG_MAPK_SIGNALING_PATHWAY	2264	FGFR4
KEGG_MAPK_SIGNALING_PATHWAY	5608	MAP2K6
KEGG_MAPK_SIGNALING_PATHWAY	23162	MAPK8IP3
KEGG_MAPK_SIGNALING_PATHWAY	9064	MAP3K6
KEGG_MAPK_SIGNALING_PATHWAY	836	CASP3
KEGG_MAPK_SIGNALING_PATHWAY	7786	MAP3K12
KEGG_MAPK_SIGNALING_PATHWAY	2261	FGFR3
KEGG_MAPK_SIGNALING_PATHWAY	2260	FGFR1
KEGG_MAPK_SIGNALING_PATHWAY	5921	RASA1
KEGG_MAPK_SIGNALING_PATHWAY	2259	FGF14
KEGG_MAPK_SIGNALING_PATHWAY	6196	RPS6KA2
KEGG_MAPK_SIGNALING_PATHWAY	6197	RPS6KA3
KEGG_MAPK_SIGNALING_PATHWAY	8822	FGF17
KEGG_MAPK_SIGNALING_PATHWAY	8823	FGF16
KEGG_MAPK_SIGNALING_PATHWAY	2255	FGF10
KEGG_MAPK_SIGNALING_PATHWAY	2885	GRB2
KEGG_MAPK_SIGNALING_PATHWAY	2256	FGF11
KEGG_MAPK_SIGNALING_PATHWAY	2257	FGF12
KEGG_MAPK_SIGNALING_PATHWAY	2258	FGF13
KEGG_MAPK_SIGNALING_PATHWAY	5319	PLA2G1B
KEGG_MAPK_SIGNALING_PATHWAY	6195	RPS6KA1
KEGG_MAPK_SIGNALING_PATHWAY	7867	MAPKAPK3
KEGG_MAPK_SIGNALING_PATHWAY	8517	IKBKG
KEGG_MAPK_SIGNALING_PATHWAY	3265	HRAS
KEGG_MAPK_SIGNALING_PATHWAY	10369	CACNG2
KEGG_MAPK_SIGNALING_PATHWAY	8074	FGF23
KEGG_MAPK_SIGNALING_PATHWAY	10368	CACNG3
KEGG_MAPK_SIGNALING_PATHWAY	2872	MKNK2
KEGG_MAPK_SIGNALING_PATHWAY	8817	FGF18
KEGG_MAPK_SIGNALING_PATHWAY	6789	STK4
KEGG_MAPK_SIGNALING_PATHWAY	6788	STK3
KEGG_MAPK_SIGNALING_PATHWAY	9479	MAPK8IP1
KEGG_MAPK_SIGNALING_PATHWAY	4342	MOS
KEGG_MAPK_SIGNALING_PATHWAY	5906	RAP1A
KEGG_MAPK_SIGNALING_PATHWAY	4137	MAPT
KEGG_MAPK_SIGNALING_PATHWAY	5908	RAP1B
KEGG_MAPK_SIGNALING_PATHWAY	5532	PPP3CB
KEGG_MAPK_SIGNALING_PATHWAY	5530	PPP3CA
KEGG_MAPK_SIGNALING_PATHWAY	8912	CACNA1H
KEGG_MAPK_SIGNALING_PATHWAY	8913	CACNA1G
KEGG_MAPK_SIGNALING_PATHWAY	8911	CACNA1I
KEGG_MAPK_SIGNALING_PATHWAY	468	ATF4
KEGG_MAPK_SIGNALING_PATHWAY	10454	TAB1
KEGG_MAPK_SIGNALING_PATHWAY	2353	FOS
KEGG_MAPK_SIGNALING_PATHWAY	9344	TAOK2
KEGG_MAPK_SIGNALING_PATHWAY	27330	RPS6KA6
KEGG_MAPK_SIGNALING_PATHWAY	5535	PPP3R2
KEGG_MAPK_SIGNALING_PATHWAY	59283	CACNG8
KEGG_MAPK_SIGNALING_PATHWAY	5536	PPP5C
KEGG_MAPK_SIGNALING_PATHWAY	5533	PPP3CC
KEGG_MAPK_SIGNALING_PATHWAY	59285	CACNG6
KEGG_MAPK_SIGNALING_PATHWAY	5534	PPP3R1
KEGG_MAPK_SIGNALING_PATHWAY	59284	CACNG7
KEGG_MAPK_SIGNALING_PATHWAY	6416	MAP2K4
KEGG_MAPK_SIGNALING_PATHWAY	1386	ATF2
KEGG_MAPK_SIGNALING_PATHWAY	5159	PDGFRB
KEGG_MAPK_SIGNALING_PATHWAY	8681	JMJD7-PLA2G4B
KEGG_MAPK_SIGNALING_PATHWAY	8491	MAP4K3
KEGG_MAPK_SIGNALING_PATHWAY	8398	PLA2G6
KEGG_MAPK_SIGNALING_PATHWAY	30814	PLA2G2E
KEGG_MAPK_SIGNALING_PATHWAY	8399	PLA2G10
KEGG_MAPK_SIGNALING_PATHWAY	9448	MAP4K4
KEGG_MAPK_SIGNALING_PATHWAY	9252	RPS6KA5
KEGG_MAPK_SIGNALING_PATHWAY	673	BRAF
KEGG_MAPK_SIGNALING_PATHWAY	3551	IKBKB
KEGG_MAPK_SIGNALING_PATHWAY	100137049	PLA2G4B
KEGG_MAPK_SIGNALING_PATHWAY	4296	MAP3K11
KEGG_MAPK_SIGNALING_PATHWAY	9254	CACNA2D2
KEGG_MAPK_SIGNALING_PATHWAY	3552	IL1A
KEGG_MAPK_SIGNALING_PATHWAY	64600	PLA2G2F
KEGG_MAPK_SIGNALING_PATHWAY	1616	DAXX
KEGG_MAPK_SIGNALING_PATHWAY	10000	AKT3
KEGG_MAPK_SIGNALING_PATHWAY	10912	GADD45G
KEGG_MAPK_SIGNALING_PATHWAY	26281	FGF20
KEGG_MAPK_SIGNALING_PATHWAY	5971	RELB
KEGG_MAPK_SIGNALING_PATHWAY	8550	MAPKAPK5
KEGG_MAPK_SIGNALING_PATHWAY	6300	MAPK12
KEGG_MAPK_SIGNALING_PATHWAY	5970	RELA
KEGG_MAPK_SIGNALING_PATHWAY	2768	GNA12
KEGG_MAPK_SIGNALING_PATHWAY	3312	HSPA8
KEGG_MAPK_SIGNALING_PATHWAY	3315	HSPB1
KEGG_MAPK_SIGNALING_PATHWAY	5801	PTPRR
KEGG_MAPK_SIGNALING_PATHWAY	8649	LAMTOR3
KEGG_MAPK_SIGNALING_PATHWAY	1647	GADD45A
KEGG_MAPK_SIGNALING_PATHWAY	4803	NGF
KEGG_MAPK_SIGNALING_PATHWAY	1649	DDIT3
KEGG_MAPK_SIGNALING_PATHWAY	9020	MAP3K14
KEGG_MAPK_SIGNALING_PATHWAY	57551	TAOK1
KEGG_MAPK_SIGNALING_PATHWAY	5154	PDGFA
KEGG_MAPK_SIGNALING_PATHWAY	27006	FGF22
KEGG_MAPK_SIGNALING_PATHWAY	5155	PDGFB
KEGG_MAPK_SIGNALING_PATHWAY	51701	NLK
KEGG_MAPK_SIGNALING_PATHWAY	5156	PDGFRA
KEGG_MAPK_SIGNALING_PATHWAY	5566	PRKACA
KEGG_MAPK_SIGNALING_PATHWAY	5567	PRKACB
KEGG_MAPK_SIGNALING_PATHWAY	5058	PAK1
KEGG_MAPK_SIGNALING_PATHWAY	5568	PRKACG
KEGG_MAPK_SIGNALING_PATHWAY	1398	CRK
KEGG_MAPK_SIGNALING_PATHWAY	994	CDC25B
KEGG_MAPK_SIGNALING_PATHWAY	1399	CRKL
KEGG_MAPK_SIGNALING_PATHWAY	9175	MAP3K13
KEGG_MAPK_SIGNALING_PATHWAY	26279	PLA2G2D
KEGG_MAPK_SIGNALING_PATHWAY	998	CDC42
KEGG_MAPK_SIGNALING_PATHWAY	10125	RASGRP1
KEGG_MAPK_SIGNALING_PATHWAY	781	CACNA2D1
KEGG_MAPK_SIGNALING_PATHWAY	782	CACNB1
KEGG_MAPK_SIGNALING_PATHWAY	6722	SRF
KEGG_MAPK_SIGNALING_PATHWAY	783	CACNB2
KEGG_MAPK_SIGNALING_PATHWAY	6655	SOS2
