ID	gene
GO:0006954	NA
GO:0006954	2856
GO:0006954	8111
GO:0006954	51704
GO:0006954	2874
GO:0006954	63940
GO:0006954	2876
GO:0006954	2879
GO:0006954	2896
GO:0006954	79792
GO:0006954	2950
GO:0006954	57817
GO:0006954	84868
GO:0006954	3055
GO:0006954	9759
GO:0006954	10014
GO:0006954	9734
GO:0006954	3077
GO:0006954	3082
GO:0006954	3091
GO:0006954	255626
GO:0006954	3133
GO:0006954	3146
GO:0006954	3148
GO:0006954	3162
GO:0006954	10949
GO:0006954	3240
GO:0006954	3250
GO:0006954	3269
GO:0006954	59340
GO:0006954	3339
GO:0006954	3373
GO:0006954	8692
GO:0006954	8372
GO:0006954	3383
GO:0006954	3620
GO:0006954	3428
GO:0006954	3440
GO:0006954	3458
GO:0006954	3459
GO:0006954	3479
GO:0006954	3487
GO:0006954	3551
GO:0006954	8517
GO:0006954	3586
GO:0006954	3588
GO:0006954	3593
GO:0006954	3596
GO:0006954	3600
GO:0006954	3605
GO:0006954	27190
GO:0006954	27189
GO:0006954	53342
GO:0006954	112744
GO:0006954	23765
GO:0006954	55540
GO:0006954	84818
GO:0006954	132014
GO:0006954	3606
GO:0006954	8809
GO:0006954	8807
GO:0006954	3552
GO:0006954	3553
GO:0006954	84639
GO:0006954	3554
GO:0006954	7850
GO:0006954	3556
GO:0006954	9173
GO:0006954	8808
GO:0006954	3557
GO:0006954	3558
GO:0006954	50604
GO:0006954	53833
GO:0006954	59067
GO:0006954	50616
GO:0006954	116379
GO:0006954	51561
GO:0006954	149233
GO:0006954	64806
GO:0006954	246778
GO:0006954	3559
GO:0006954	90865
GO:0006954	146433
GO:0006954	27179
GO:0006954	27177
GO:0006954	56300
GO:0006954	26525
GO:0006954	27178
GO:0006954	3565
GO:0006954	3566
GO:0006954	3567
GO:0006954	3568
GO:0006954	3569
GO:0006954	3570
GO:0006954	3572
GO:0006954	3578
GO:0006954	3630
GO:0006954	3656
GO:0006954	3661
GO:0006954	345611
GO:0006954	3670
GO:0006954	83737
GO:0006954	3673
GO:0006954	3683
GO:0006954	3684
GO:0006954	3689
GO:0006954	3694
GO:0006954	3700
GO:0006954	3717
GO:0006954	83700
GO:0006954	3725
GO:0006954	3735
GO:0006954	23135
GO:0006954	3815
GO:0006954	9314
GO:0006954	3818
GO:0006954	10219
GO:0006954	3827
GO:0006954	23633
GO:0006954	3848
GO:0006954	3868
GO:0006954	27040
GO:0006954	3929
GO:0006954	3949
GO:0006954	3952
GO:0006954	3965
GO:0006954	11019
GO:0006954	353514
GO:0006954	3988
GO:0006954	84695
GO:0006954	4023
GO:0006954	145581
GO:0006954	4035
GO:0006954	120892
GO:0006954	4049
GO:0006954	1241
GO:0006954	56413
GO:0006954	56925
GO:0006954	4065
GO:0006954	9450
GO:0006954	23643
GO:0006954	4067
GO:0006954	4069
GO:0006954	5606
GO:0006954	5603
GO:0006954	1432
GO:0006954	5598
GO:0006954	9261
GO:0006954	4137
GO:0006954	4142
GO:0006954	4153
GO:0006954	79648
GO:0006954	4192
GO:0006954	4210
GO:0006954	4225
GO:0006954	284207
GO:0006954	9258
GO:0006954	11343
GO:0006954	4258
GO:0006954	4282
GO:0006954	64386
GO:0006954	56547
GO:0006954	4314
GO:0006954	4317
GO:0006954	4318
GO:0006954	259249
GO:0006954	2206
GO:0006954	4598
GO:0006954	4615
GO:0006954	91807
GO:0006954	4671
GO:0006954	10135
GO:0006954	222236
GO:0006954	259197
GO:0006954	3340
GO:0006954	150372
GO:0006954	4775
GO:0006954	4776
GO:0006954	4779
GO:0006954	4780
GO:0006954	4790
GO:0006954	4792
GO:0006954	84807
GO:0006954	64332
GO:0006954	4798
GO:0006954	4799
GO:0006954	197358
GO:0006954	58484
GO:0006954	22861
GO:0006954	338322
GO:0006954	91662
GO:0006954	55655
GO:0006954	114548
GO:0006954	147945
GO:0006954	171389
GO:0006954	199713
GO:0006954	338321
GO:0006954	79671
GO:0006954	9111
GO:0006954	10392
GO:0006954	64127
GO:0006954	4843
GO:0006954	4851
GO:0006954	27035
GO:0006954	50507
GO:0006954	8620
GO:0006954	4878
GO:0006954	4889
GO:0006954	9572
GO:0006954	9975
GO:0006954	10062
GO:0006954	9971
GO:0006954	375387
GO:0006954	4907
GO:0006954	26471
GO:0006954	54959
GO:0006954	4968
GO:0006954	4973
GO:0006954	4988
GO:0006954	5004
GO:0006954	5005
GO:0006954	5008
GO:0006954	9180
GO:0006954	90268
GO:0006954	5023
GO:0006954	5027
GO:0006954	11315
GO:0006954	143
GO:0006954	55872
GO:0006954	27250
GO:0006954	5138
GO:0006954	5187
GO:0006954	5196
GO:0006954	5197
GO:0006954	8993
GO:0006954	118788
GO:0006954	5293
GO:0006954	5294
GO:0006954	9867
GO:0006954	5320
GO:0006954	26279
GO:0006954	30814
GO:0006954	100137049
GO:0006954	8605
GO:0006954	7941
GO:0006954	9373
GO:0006954	55848
GO:0006954	5354
GO:0006954	5359
GO:0006954	9240
GO:0006954	5423
GO:0006954	5465
GO:0006954	5467
GO:0006954	5468
GO:0006954	5473
GO:0006954	5547
GO:0006954	7001
GO:0006954	25824
GO:0006954	5580
GO:0006954	5588
GO:0006954	5590
GO:0006954	5587
GO:0006954	5624
GO:0006954	60675
GO:0006954	5663
GO:0006954	5682
GO:0006954	5687
GO:0006954	5692
GO:0006954	9051
GO:0006954	5724
GO:0006954	5729
GO:0006954	5731
GO:0006954	5732
GO:0006954	5733
GO:0006954	5734
GO:0006954	9536
GO:0006954	5737
GO:0006954	5739
GO:0006954	5740
GO:0006954	5742
GO:0006954	5743
GO:0006954	5764
GO:0006954	5771
GO:0006954	5788
GO:0006954	5806
GO:0006954	54899
GO:0006954	29108
GO:0006954	152138
GO:0006954	27342
GO:0006954	5879
GO:0006954	5919
GO:0006954	10125
GO:0006954	5925
GO:0006954	3516
GO:0006954	5068
GO:0006954	130120
GO:0006954	5966
GO:0006954	5970
GO:0006954	5971
GO:0006954	25807
GO:0006954	253260
GO:0006954	8767
GO:0006954	6095
GO:0006954	6223
GO:0006954	8986
GO:0006954	9252
GO:0006954	6283
GO:0006954	6279
GO:0006954	6280
GO:0006954	1903
GO:0006954	286223
GO:0006954	6288
GO:0006954	6289
GO:0006954	6291
GO:0006954	22904
GO:0006954	7857
GO:0006954	7356
GO:0006954	6335
GO:0006954	80274
GO:0006954	6382
GO:0006954	81929
GO:0006954	6401
GO:0006954	55829
GO:0006954	6403
GO:0006954	8482
GO:0006954	5265
GO:0006954	12
GO:0006954	462
GO:0006954	5054
GO:0006954	5176
GO:0006954	5345
GO:0006954	79918
GO:0006954	259230
GO:0006954	81858
GO:0006954	23729
GO:0006954	59307
GO:0006954	6614
GO:0006954	89790
GO:0006954	140885
GO:0006954	56833
GO:0006954	6556
GO:0006954	6542
GO:0006954	4086
GO:0006954	4088
GO:0006954	6608
GO:0006954	27293
GO:0006954	8773
GO:0006954	6622
GO:0006954	8723
GO:0006954	9021
GO:0006954	9655
GO:0006954	6647
GO:0006954	9825
GO:0006954	8877
GO:0006954	6696
GO:0006954	23166
GO:0006954	26228
GO:0006954	6774
GO:0006954	27347
GO:0006954	56670
GO:0006954	6850
GO:0006954	6863
GO:0006954	255061
GO:0006954	6869
GO:0006954	284467
GO:0006954	55773
GO:0006954	29110
GO:0006954	6915
GO:0006954	10312
GO:0006954	7010
GO:0006954	7036
GO:0006954	7040
GO:0006954	7052
GO:0006954	7057
GO:0006954	9473
GO:0006954	148022
GO:0006954	353376
GO:0006954	7076
GO:0006954	114609
GO:0006954	7096
GO:0006954	81793
GO:0006954	7097
GO:0006954	7098
GO:0006954	7099
GO:0006954	7100
GO:0006954	10333
GO:0006954	51284
GO:0006954	51311
GO:0006954	54106
GO:0006954	57413
GO:0006954	7114
GO:0006954	7124
GO:0006954	7128
GO:0006954	7130
GO:0006954	79626
GO:0006954	8792
GO:0006954	7132
GO:0006954	7133
GO:0006954	7293
GO:0006954	8600
GO:0006954	7292
GO:0006954	10318
GO:0006954	79155
GO:0006954	79931
GO:0006954	54472
GO:0006954	8460
GO:0006954	8717
GO:0006954	54210
GO:0006954	54209
GO:0006954	11277
GO:0006954	9865
GO:0006954	7442
GO:0006954	59341
GO:0006954	85480
GO:0006954	10100
GO:0006954	84630
GO:0006954	11334
GO:0006954	7301
GO:0006954	7305
GO:0006954	7349
GO:0006954	54658
GO:0006954	201294
GO:0006954	11274
GO:0006954	6845
GO:0006954	8673
GO:0006954	7412
GO:0006954	8876
GO:0006954	55737
GO:0006954	58189
GO:0006954	7474
GO:0006954	6375
GO:0006954	6846
GO:0006954	2829
GO:0006954	331
GO:0006954	80149
GO:0006954	51157
GO:0006954	7784
GO:0006954	7791
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	316
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	219
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	35
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	36
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	18
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	217
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	34
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	39
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	3028
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	38
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	5019
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	10449
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	259307
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	3033
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	84693
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	3032
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	1629
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	3030
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	4329
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	3155
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	3712
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	594
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	27034
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	1892
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	223
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	224
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	5096
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	26275
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	1738
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	3158
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	1962
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	3157
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	5095
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	501
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	11112
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	30
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	64064
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	4594
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	64087
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	586
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	549
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	587
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	593
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	56922
KEGG_ARGININE_AND_PROLINE_METABOLISM	6723
KEGG_ARGININE_AND_PROLINE_METABOLISM	113451
KEGG_ARGININE_AND_PROLINE_METABOLISM	2747
KEGG_ARGININE_AND_PROLINE_METABOLISM	27165
KEGG_ARGININE_AND_PROLINE_METABOLISM	383
KEGG_ARGININE_AND_PROLINE_METABOLISM	384
KEGG_ARGININE_AND_PROLINE_METABOLISM	2746
KEGG_ARGININE_AND_PROLINE_METABOLISM	2744
KEGG_ARGININE_AND_PROLINE_METABOLISM	435
KEGG_ARGININE_AND_PROLINE_METABOLISM	548596
KEGG_ARGININE_AND_PROLINE_METABOLISM	8974
KEGG_ARGININE_AND_PROLINE_METABOLISM	6611
KEGG_ARGININE_AND_PROLINE_METABOLISM	1152
KEGG_ARGININE_AND_PROLINE_METABOLISM	4846
KEGG_ARGININE_AND_PROLINE_METABOLISM	4843
KEGG_ARGININE_AND_PROLINE_METABOLISM	4842
KEGG_ARGININE_AND_PROLINE_METABOLISM	2806
KEGG_ARGININE_AND_PROLINE_METABOLISM	2752
KEGG_ARGININE_AND_PROLINE_METABOLISM	5033
KEGG_ARGININE_AND_PROLINE_METABOLISM	26
KEGG_ARGININE_AND_PROLINE_METABOLISM	501
KEGG_ARGININE_AND_PROLINE_METABOLISM	51056
KEGG_ARGININE_AND_PROLINE_METABOLISM	79814
KEGG_ARGININE_AND_PROLINE_METABOLISM	2805
KEGG_ARGININE_AND_PROLINE_METABOLISM	5831
KEGG_ARGININE_AND_PROLINE_METABOLISM	445
KEGG_ARGININE_AND_PROLINE_METABOLISM	5832
KEGG_ARGININE_AND_PROLINE_METABOLISM	6303
KEGG_ARGININE_AND_PROLINE_METABOLISM	162417
KEGG_ARGININE_AND_PROLINE_METABOLISM	1610
KEGG_ARGININE_AND_PROLINE_METABOLISM	262
KEGG_ARGININE_AND_PROLINE_METABOLISM	4129
KEGG_ARGININE_AND_PROLINE_METABOLISM	4128
KEGG_ARGININE_AND_PROLINE_METABOLISM	1373
KEGG_ARGININE_AND_PROLINE_METABOLISM	283208
KEGG_ARGININE_AND_PROLINE_METABOLISM	219
KEGG_ARGININE_AND_PROLINE_METABOLISM	2628
KEGG_ARGININE_AND_PROLINE_METABOLISM	217
KEGG_ARGININE_AND_PROLINE_METABOLISM	5009
KEGG_ARGININE_AND_PROLINE_METABOLISM	58510
KEGG_ARGININE_AND_PROLINE_METABOLISM	4942
KEGG_ARGININE_AND_PROLINE_METABOLISM	1158
KEGG_ARGININE_AND_PROLINE_METABOLISM	95
KEGG_ARGININE_AND_PROLINE_METABOLISM	112483
KEGG_ARGININE_AND_PROLINE_METABOLISM	223
KEGG_ARGININE_AND_PROLINE_METABOLISM	224
KEGG_ARGININE_AND_PROLINE_METABOLISM	1159
KEGG_ARGININE_AND_PROLINE_METABOLISM	65263
KEGG_ARGININE_AND_PROLINE_METABOLISM	2593
KEGG_ARGININE_AND_PROLINE_METABOLISM	5625
KEGG_ARGININE_AND_PROLINE_METABOLISM	8659
KEGG_ARGININE_AND_PROLINE_METABOLISM	1160
KEGG_ARGININE_AND_PROLINE_METABOLISM	29920
KEGG_ARGININE_AND_PROLINE_METABOLISM	4953
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	9955
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	10855
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	60495
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	2720
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	2990
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	8372
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	2799
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	23553
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	3373
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	8692
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	6677
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	138050
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	2588
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	3425
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	9953
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	6448
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	3074
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	4669
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	3073
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	3423
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	411
KEGG_SPHINGOLIPID_METABOLISM	9514
KEGG_SPHINGOLIPID_METABOLISM	130367
KEGG_SPHINGOLIPID_METABOLISM	2720
KEGG_SPHINGOLIPID_METABOLISM	2581
KEGG_SPHINGOLIPID_METABOLISM	166929
KEGG_SPHINGOLIPID_METABOLISM	2629
KEGG_SPHINGOLIPID_METABOLISM	56848
KEGG_SPHINGOLIPID_METABOLISM	4759
KEGG_SPHINGOLIPID_METABOLISM	8613
KEGG_SPHINGOLIPID_METABOLISM	4758
KEGG_SPHINGOLIPID_METABOLISM	340485
KEGG_SPHINGOLIPID_METABOLISM	7357
KEGG_SPHINGOLIPID_METABOLISM	123099
KEGG_SPHINGOLIPID_METABOLISM	410
KEGG_SPHINGOLIPID_METABOLISM	8877
KEGG_SPHINGOLIPID_METABOLISM	8879
KEGG_SPHINGOLIPID_METABOLISM	10825
KEGG_SPHINGOLIPID_METABOLISM	55627
KEGG_SPHINGOLIPID_METABOLISM	259230
KEGG_SPHINGOLIPID_METABOLISM	55331
KEGG_SPHINGOLIPID_METABOLISM	64781
KEGG_SPHINGOLIPID_METABOLISM	6610
KEGG_SPHINGOLIPID_METABOLISM	339221
KEGG_SPHINGOLIPID_METABOLISM	8560
KEGG_SPHINGOLIPID_METABOLISM	81537
KEGG_SPHINGOLIPID_METABOLISM	129807
KEGG_SPHINGOLIPID_METABOLISM	2717
KEGG_SPHINGOLIPID_METABOLISM	125981
KEGG_SPHINGOLIPID_METABOLISM	8611
KEGG_SPHINGOLIPID_METABOLISM	427
KEGG_SPHINGOLIPID_METABOLISM	8612
KEGG_SPHINGOLIPID_METABOLISM	6609
KEGG_SPHINGOLIPID_METABOLISM	9331
KEGG_SPHINGOLIPID_METABOLISM	9517
KEGG_SPHINGOLIPID_METABOLISM	10558
KEGG_SPHINGOLIPID_METABOLISM	55512
KEGG_SPHINGOLIPID_METABOLISM	2531
KEGG_SPHINGOLIPID_METABOLISM	7368
KEGG_SPHINGOLIPID_METABOLISM	56624
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	805
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	800
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	801
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	1579
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	10203
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	5739
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	94274
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	8681
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	6093
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	8398
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	30814
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	10335
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	8399
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	673
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	3710
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	100137049
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	140465
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	64600
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	1909
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	2768
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	2767
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	10672
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	5613
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	2977
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	4638
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	109
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	4637
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	51806
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	108
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	107
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	123745
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	27094
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	5566
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	2776
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	5567
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	5568
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	2778
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	810
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	26279
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	81579
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	185
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	4629
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	808
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	5330
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	10242
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	114
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	23236
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	115
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	4660
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	112
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	113
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	5579
