ID	NES_1	pvalue_1	NES_2	pvalue_2	NES_3	pvalue_3	NES_4	pvalue_4	NES_5	pvalue_5	NES_6	pvalue_6
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	0.740994554143248	0.835886214442013	1.59418094397421	0.0303643724696356	0.990067467770416	0.485380116959064	1.34900890335119	0.124183006535948	0.799452838465346	0.754065040650406	1.0043277189627	0.44689378757515
REACTOME_PD_1_SIGNALING	-1.11982102671115	0.319266055045872	-0.559726877666337	0.947791164658635	1.05284712078397	0.395752895752896	1.21333293444914	0.22198275862069	-0.725190723581996	0.848837209302326	-0.715759089156239	0.858
REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS	-1.022970565409	0.423507462686567	-0.54983241679606	0.946215139442231	0.930834123937284	0.548449612403101	1.36773349653605	0.113207547169811	-0.973191415502329	0.496124031007752	-1.18616490335043	0.253549695740365
REACTOME_REGULATION_OF_ACTIN_DYNAMICS_FOR_PHAGOCYTIC_CUP_FORMATION	0.887587074326581	0.679372197309417	-0.860212435520998	0.654991243432574	0.838782152601205	0.726530612244898	0.794298575208297	0.829268292682927	-1.06295709820187	0.361940298507463	-1.27713337865558	0.105058365758755
REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION	0.985747518771726	0.488172043010753	-0.736013291738202	0.790890269151139	1.52716838689973	0.0579439252336449	1.44904865804598	0.0905172413793103	1.05914567072947	0.395669291338583	0.432233204516064	0.996023856858847
REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION	-1.49394532565785	0.0628571428571429	-1.48346526969796	0.0821917808219178	0.4862411846059	0.992141453831041	0.948061587283219	0.522105263157895	-1.78604554069521	0.00579150579150579	-1.65016081355074	0.0101214574898785
REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS	1.08415865238544	0.319474835886214	-0.774963286567073	0.738188976377953	0.966867160946414	0.514619883040936	0.967586126085493	0.485838779956427	-0.872709517083737	0.635294117647059	0.971811428662576	0.486973947895792
REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA	-1.35509294134893	0.126629422718808	-0.843612396054411	0.652173913043478	0.998401749572445	0.472897196261682	1.54217328428661	0.0538793103448276	-0.672578926204531	0.862348178137652	-1.16222887434988	0.312625250501002
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	-0.832623577908549	0.796819787985866	-1.20515709117746	0.200642054574639	-1.35050064979328	0.048582995951417	-1.2851141960416	0.0843373493975904	-0.969952850823858	0.508637236084453	1.13127063027397	0.22037422037422
REACTOME_SIGNALING_BY_WNT	1.03204648792714	0.36117381489842	-0.919517187917338	0.644927536231884	0.78585267973611	0.978723404255319	0.818615939965059	0.961538461538462	-1.10376940534177	0.220848056537102	-0.756138922316813	0.996175908221797
REACTOME_SMOOTH_MUSCLE_CONTRACTION	-0.820410831932227	0.741347905282332	-0.89777702906776	0.590493601462523	1.44201477772114	0.0420841683366733	1.47122102458587	0.0607375271149675	-1.36307755612505	0.087378640776699	-1.74847981181841	0.00386847195357834
REACTOME_SPHINGOLIPID_METABOLISM	-1.24601715651956	0.141304347826087	-1.65948162558687	0.0222602739726027	-0.73981819852664	0.900596421471173	0.946717965970275	0.542528735632184	-0.873658164944586	0.684014869888476	-1.03941698412469	0.408203125
REACTOME_SYNTHESIS_OF_GDP_MANNOSE	-1.36215525793351	0.123161764705882	-1.02755534721047	0.455301455301455	-1.3162105291358	0.153191489361702	-1.31358456846056	0.150837988826816	-1.29068241765906	0.186094069529652	-1.30493769779105	0.173996175908222
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	0.933223503860696	0.647465437788018	-0.977193392383891	0.50593471810089	-0.905486896304266	0.706611570247934	-0.862478748987853	0.796327212020033	-1.18571749001657	0.119402985074627	0.719230685150354	0.993657505285412
Sphingolipid pathway%WikiPathways_20190910%WP1422%Homo sapiens	-1.48100608536664	0.0541044776119403	-1.95348027759064	0.00396825396825397	0.860097720700163	0.657534246575342	1.08747630949016	0.359913793103448	-1.05480440900226	0.386407766990291	-0.842374850427628	0.683301343570058
Urea cycle and metabolism of amino groups%WikiPathways_20190910%WP497%Homo sapiens	-0.751926796511442	0.796641791044776	1.19418598876489	0.248	-1.61237727538027	0.0185185185185185	-1.30002556188612	0.163809523809524	-0.685817914462023	0.877906976744186	0.930009987834948	0.575638506876228
Wnt Signaling%WikiPathways_20190910%WP428%Homo sapiens	1.13388458598742	0.196125907990315	0.882758119685266	0.710810810810811	-0.73195973613349	0.966386554621849	1.27775156361095	0.104018912529551	-1.21333668985851	0.140417457305503	-1.10073138605338	0.27962962962963
