source	target
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	FLT3
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CCL15
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	FLT3LG
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	FLT4
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL22
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CD27
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CCL18
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CCL17
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CCL20
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CCL19
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CCL21
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CCL23
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CCL22
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	TPO
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CCL16
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CSF2
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CSF1R
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	TNFRSF13C
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL13RA1
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CSF1
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	PRLR
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	PRL
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	TNFRSF14
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IFNE
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CCL24
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CSF2RB
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CSF2RA
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	TGFB2
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	TGFB1
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CX3CL1
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL23R
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	XCL1
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CXCL5
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CXCL11
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CXCL6
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CCR2
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CCL25
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CSF3
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	TGFBR2
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	TGFBR1
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	MET
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	TGFB3
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CXCR3
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CSF3R
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CLCF1
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL17B
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CXCL12
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CCR10
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	OSMR
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	XCR1
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL20
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	INHBE
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	PLEKHO2
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CXCL10
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	MPL
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CCL27
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	INHBB
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	INHBC
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IFNLR1
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	INHBA
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	KITLG
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	TNFRSF19
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CXCR4
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL1R2
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	KIT
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CD70
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	TNFRSF11B
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	LEPR
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CXCR6
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	RELT
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	LEP
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL19
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	LTA
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL17A
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL18
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	TNFRSF9
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	OSM
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	GDF5
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL15RA
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL15
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CXCL13
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	LTB
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	TNFRSF25
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	LTBR
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL22RA1
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CD40LG
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CD40
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	GHR
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL18RAP
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CXCL9
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL17RA
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	GH1
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	LIF
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	GH2
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	LIFR
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL18R1
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	TNFSF4
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	TNFRSF4
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CX3CR1
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CCL3L1
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	PDGFRB
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	EDA
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CXCL14
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL1A
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	EDAR
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL24
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CNTF
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CNTFR
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	TNFSF13B
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	PDGFC
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	VEGFA
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	VEGFC
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	VEGFB
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CCR9
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	NGFR
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL22RA2
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	PDGFA
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	ACVRL1
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	PDGFB
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CCL4L2
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	ACVR2B
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	PDGFRA
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	ACVR2A
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	ACVR1B
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	ACVR1
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	VEGFD
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	TNFRSF13B
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL25
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	TNFSF15
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	EPO
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL9R
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CXCL1
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	TNF
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CXCR5
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IFNA5
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IFNA4
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IFNA2
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	TNFRSF6B
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IFNA1
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CXCR2
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CXCR1
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL9
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CCL28
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL7R
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CXCL8
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL12RB1
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL12B
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL13
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL12RB2
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL11RA
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL12A
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	KDR
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	TNFRSF1B
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IFNA17
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	TNFRSF1A
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IFNA21
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	TNFRSF18
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IFNA6
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CCR3
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	TNFRSF12A
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IFNA7
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CCR4
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IFNA8
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CCR5
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IFNA10
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CCR6
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IFNA13
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CCR7
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IFNA14
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CCR8
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IFNA16
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL26
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CXCL16
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL10
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	EDA2R
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL10RA
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL10RB
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	EPOR
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL11
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL3RA
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL3
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL2RG
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	EGFR
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL2RB
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CCR1
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	XCL2
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IFNGR2
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	EGF
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CCL1
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	TNFRSF10A
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IFNG
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IFNGR1
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	TNFRSF10D
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IFNB1
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	TNFRSF11A
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	TNFRSF10B
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IFNAR1
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	TNFRSF10C
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IFNAR2
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL1RAP
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL1B
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	AMHR2
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL1R1
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	AMH
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL2RA
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL20RB
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL21
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	TNFSF18
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL2
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL20RA
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	BMPR2
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	BMPR1A
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL6R
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	BMPR1B
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CRLF2
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL6ST
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IFNK
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL7
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	PF4
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CXCL2
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	CXCL3
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	BMP2
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	PF4V1
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	BMP7
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IFNL3
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IFNL1
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	TNFRSF21
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	FAS
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IFNL2
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	FASLG
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IFNW1
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	PPBP
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	TSLP
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL4
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL4R
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL5
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL5RA
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	IL6
KEGG CELL CYCLE	CDC16
KEGG CELL CYCLE	CDC7
KEGG CELL CYCLE	CDC45
KEGG CELL CYCLE	GADD45B
KEGG CELL CYCLE	DBF4
KEGG CELL CYCLE	ANAPC1
KEGG CELL CYCLE	CREBBP
KEGG CELL CYCLE	MDM2
KEGG CELL CYCLE	ABL1
KEGG CELL CYCLE	SMC1B
KEGG CELL CYCLE	GADD45G
KEGG CELL CYCLE	ATM
KEGG CELL CYCLE	ATR
KEGG CELL CYCLE	ANAPC7
KEGG CELL CYCLE	RBL2
KEGG CELL CYCLE	ANAPC5
KEGG CELL CYCLE	RBL1
KEGG CELL CYCLE	MYC
KEGG CELL CYCLE	CDC14B
KEGG CELL CYCLE	SMC1A
KEGG CELL CYCLE	CDC14A
KEGG CELL CYCLE	SKP1
KEGG CELL CYCLE	TGFB2
KEGG CELL CYCLE	TGFB1
KEGG CELL CYCLE	GADD45A
KEGG CELL CYCLE	STAG1
KEGG CELL CYCLE	PLK1
KEGG CELL CYCLE	RBX1
KEGG CELL CYCLE	STAG2
KEGG CELL CYCLE	TGFB3
KEGG CELL CYCLE	MCM4
KEGG CELL CYCLE	ORC6
KEGG CELL CYCLE	CCND1
KEGG CELL CYCLE	MAD1L1
KEGG CELL CYCLE	MCM3
KEGG CELL CYCLE	MCM6
KEGG CELL CYCLE	MCM5
KEGG CELL CYCLE	YWHAB
KEGG CELL CYCLE	CCNA2
KEGG CELL CYCLE	MCM7
KEGG CELL CYCLE	BUB1
KEGG CELL CYCLE	CHEK1
KEGG CELL CYCLE	WEE2
KEGG CELL CYCLE	MCM2
KEGG CELL CYCLE	PTTG1
KEGG CELL CYCLE	CDC27
KEGG CELL CYCLE	CDC25B
KEGG CELL CYCLE	CDC25C
