ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
REACTOME ESR MEDIATED SIGNALING	REACTOME ESR MEDIATED SIGNALING	174	-0.50513460854023	-1.7403388219913	0.00307692307692308	0.1885091214091	0.174813212523866	617	tags=10%, list=5%, signal=10%	904/3845/2033/10498/8350/23112/8648/5295/5433/3169/2771/7528/9126/5469/10735/5170/8364/2309
Insulin Signaling WikiPathways 20190910 WP481 Homo sapiens	Insulin Signaling WikiPathways 20190910 WP481 Homo sapiens	153	-0.549415502754969	-1.86024239377788	0.00312989045383412	0.1885091214091	0.174813212523866	700	tags=14%, list=6%, signal=14%	5597/3480/5213/4641/5792/4294/8660/4217/9175/25759/2308/6885/5295/5584/9252/6197/23433/3799/2885/23678/5170/2309
KEGG ENDOMETRIAL CANCER	KEGG ENDOMETRIAL CANCER	50	-0.70415244740427	-2.00680741551007	0.00352112676056338	0.1885091214091	0.174813212523866	316	tags=10%, list=3%, signal=10%	3845/5295/2885/5170/2309
Energy Metabolism WikiPathways 20190910 WP1541 Homo sapiens	Energy Metabolism WikiPathways 20190910 WP1541 Homo sapiens	42	-0.698438771681477	-1.92166886076881	0.00355871886120996	0.1885091214091	0.174813212523866	542	tags=17%, list=5%, signal=16%	2033/8648/2308/2101/5530/5469/2309
IL 2 Signaling Pathway WikiPathways 20190910 WP49 Homo sapiens	IL 2 Signaling Pathway WikiPathways 20190910 WP49 Homo sapiens	39	-0.686804659998007	-1.85548159158781	0.0036231884057971	0.1885091214091	0.174813212523866	595	tags=15%, list=5%, signal=15%	6850/3558/5295/2885/6774/2309
IL 5 Signaling Pathway WikiPathways 20190910 WP127 Homo sapiens	IL 5 Signaling Pathway WikiPathways 20190910 WP127 Homo sapiens	37	-0.684705700322986	-1.82480589737263	0.0036563071297989	0.1885091214091	0.174813212523866	686	tags=24%, list=6%, signal=23%	695/3845/6850/4067/3558/5295/2885/6774/2309
REACTOME FOXO MEDIATED TRANSCRIPTION OF CELL DEATH GENES	REACTOME FOXO MEDIATED TRANSCRIPTION OF CELL DEATH GENES	16	-0.814317551896115	-1.83841305647479	0.00378071833648393	0.1885091214091	0.174813212523866	542	tags=19%, list=5%, signal=18%	2033/2308/2309
REACTOME FOXO MEDIATED TRANSCRIPTION OF CELL CYCLE GENES	REACTOME FOXO MEDIATED TRANSCRIPTION OF CELL CYCLE GENES	17	-0.813844323604185	-1.84436621205966	0.00383141762452107	0.1885091214091	0.174813212523866	327	tags=18%, list=3%, signal=17%	2308/694/2309
NAD metabolism  sirtuins and aging WikiPathways 20190910 WP3630 Homo sapiens	NAD metabolism  sirtuins and aging WikiPathways 20190910 WP3630 Homo sapiens	10	-0.856855502880775	-1.7727011977843	0.00398406374501992	0.1885091214091	0.174813212523866	327	tags=20%, list=3%, signal=19%	2308/2309
REACTOME SIGNALING BY NUCLEAR RECEPTORS	REACTOME SIGNALING BY NUCLEAR RECEPTORS	205	-0.474996609233669	-1.6581284528506	0.00462962962962963	0.196116928446771	0.181868283273629	957	tags=12%, list=8%, signal=11%	8202/6258/8368/2791/4313/3480/904/3845/8644/2033/10498/8350/23112/8648/5295/5433/3169/2771/7528/9126/5469/10735/5170/8364/2309
Angiopoietin Like Protein 8 Regulatory Pathway WikiPathways 20190910 WP3915 Homo sapiens	Angiopoietin Like Protein 8 Regulatory Pathway WikiPathways 20190910 WP3915 Homo sapiens	124	-0.517386643410232	-1.70023281912759	0.00495049504950495	0.196116928446771	0.181868283273629	1595	tags=23%, list=14%, signal=20%	5596/5290/5606/1398/64240/6654/1581/7248/2203/5607/5603/3643/8471/10746/5597/4294/8660/4217/9175/25759/2308/6885/5295/9252/6197/23433/5170/2309
REACTOME PI3K AKT SIGNALING IN CANCER	REACTOME PI3K AKT SIGNALING IN CANCER	90	-0.593206032329702	-1.85806035083169	0.00505050505050505	0.196116928446771	0.181868283273629	736	tags=13%, list=7%, signal=13%	2065/2254/930/8660/5154/2252/2308/5295/9365/2885/5170/2309
KEGG NON SMALL CELL LUNG CANCER	KEGG NON SMALL CELL LUNG CANCER	52	-0.67615375007688	-1.94371449136337	0.00522648083623693	0.196116928446771	0.181868283273629	316	tags=27%, list=3%, signal=26%	2272/5290/595/1871/6654/6789/5579/369/6258/3845/5295/2885/5170/2309
Kit receptor signaling pathway WikiPathways 20190910 WP304 Homo sapiens	Kit receptor signaling pathway WikiPathways 20190910 WP304 Homo sapiens	57	-0.654697656659445	-1.91736398635352	0.00523560209424084	0.196116928446771	0.181868283273629	686	tags=28%, list=6%, signal=26%	6909/4137/6194/6591/6654/4145/5579/695/2033/4067/5295/4286/6197/2885/6774/2309
Imatinib and Chronic Myeloid Leukemia WikiPathways 20190910 WP3640 Homo sapiens	Imatinib and Chronic Myeloid Leukemia WikiPathways 20190910 WP3640 Homo sapiens	19	-0.76379538808	-1.785054947111	0.0056390977443609	0.202781954887218	0.18804907004353	2	tags=11%, list=0%, signal=11%	5292/2309
VEGFA VEGFR2 Signaling Pathway WikiPathways 20190910 WP3888 Homo sapiens	VEGFA VEGFR2 Signaling Pathway WikiPathways 20190910 WP3888 Homo sapiens	215	-0.451868675825697	-1.58701041538322	0.00612557427258806	0.211803510425256	0.196415175056265	1019	tags=13%, list=9%, signal=13%	3164/8569/8772/1490/4313/9510/22899/2266/3791/154796/2244/10645/1558/57007/4217/25759/2308/5295/9365/5584/10628/9252/5530/4792/2885/6774/83737/5170/2309
Signaling Pathways in Glioblastoma WikiPathways 20190910 WP2261 Homo sapiens	Signaling Pathways in Glioblastoma WikiPathways 20190910 WP2261 Homo sapiens	78	-0.577532287819701	-1.77208220199473	0.00684931506849315	0.213666072489602	0.198142414860681	736	tags=13%, list=7%, signal=12%	2065/3480/3845/2033/2308/5295/5584/2885/5170/2309
REACTOME SIGNALING BY TYPE 1 INSULIN LIKE GROWTH FACTOR 1 RECEPTOR IGF1R	REACTOME SIGNALING BY TYPE 1 INSULIN LIKE GROWTH FACTOR 1 RECEPTOR IGF1R	46	-0.669438915898732	-1.8846655365345	0.00705467372134039	0.213666072489602	0.198142414860681	1347	tags=28%, list=12%, signal=25%	6654/2251/2322/8471/3480/2254/3845/8660/2252/5295/9365/2885/5170
REACTOME IRS MEDIATED SIGNALLING	REACTOME IRS MEDIATED SIGNALLING	41	-0.665799898777727	-1.82968602050862	0.00707964601769911	0.213666072489602	0.198142414860681	1347	tags=29%, list=12%, signal=26%	5290/6654/2251/2322/2254/3845/8660/2252/5295/9365/2885/5170
REACTOME SIGNALING BY INSULIN RECEPTOR	REACTOME SIGNALING BY INSULIN RECEPTOR	63	-0.612594824862896	-1.81937547289024	0.0071301247771836	0.213666072489602	0.198142414860681	1582	tags=29%, list=14%, signal=25%	9114/5290/9550/6654/2251/51606/2322/3643/9296/2254/3845/8660/2252/5295/9365/523/2885/5170
Non small cell lung cancer WikiPathways 20190910 WP4255 Homo sapiens	Non small cell lung cancer WikiPathways 20190910 WP4255 Homo sapiens	68	-0.580236587762988	-1.75021727141591	0.00866551126516464	0.234260996456118	0.217241038807149	316	tags=18%, list=3%, signal=17%	1871/6654/6789/5579/369/4616/6258/3845/5295/2885/6774/2309
REACTOME G1 S SPECIFIC TRANSCRIPTION	REACTOME G1 S SPECIFIC TRANSCRIPTION	21	0.672128327480781	1.72019793892938	0.00867678958785249	0.234260996456118	0.217241038807149	2332	tags=48%, list=21%, signal=38%	1875/7083/8318/983/26271/3065/5933/1874/4998/990
Pathways Affected in Adenoid Cystic Carcinoma WikiPathways 20190910 WP3651 Homo sapiens	Pathways Affected in Adenoid Cystic Carcinoma WikiPathways 20190910 WP3651 Homo sapiens	52	-0.632409869210834	-1.81796555461911	0.00871080139372822	0.234260996456118	0.217241038807149	210	tags=10%, list=2%, signal=9%	2033/7994/84159/55294/2309
Copper homeostasis WikiPathways 20190910 WP3286 Homo sapiens	Copper homeostasis WikiPathways 20190910 WP3286 Homo sapiens	42	-0.64719307630899	-1.78067259733305	0.00889679715302491	0.234260996456118	0.217241038807149	327	tags=5%, list=3%, signal=5%	2308/2309
REACTOME NEDDYLATION	REACTOME NEDDYLATION	148	-0.458256708258675	-1.54544747189782	0.009375	0.234260996456118	0.217241038807149	1037	tags=14%, list=9%, signal=13%	5701/8065/27252/5714/54939/26118/5707/140461/26268/5696/7704/80028/9817/5717/55294/23014/5929/26043/10238/54876/79269
REACTOME FGFR1 MUTANT RECEPTOR ACTIVATION	REACTOME FGFR1 MUTANT RECEPTOR ACTIVATION	28	-0.685346158855148	-1.73859975440899	0.00938086303939963	0.234260996456118	0.217241038807149	635	tags=25%, list=6%, signal=24%	5290/2251/2254/9208/5295/2885/6774
REACTOME DISEASES OF SIGNAL TRANSDUCTION	REACTOME DISEASES OF SIGNAL TRANSDUCTION	318	-0.396635368458834	-1.45640854878485	0.0101449275362319	0.235266408458076	0.21817340378057	1312	tags=15%, list=12%, signal=13%	55750/5431/2251/940/1452/9444/1487/818/369/5701/3164/56829/50852/5714/7276/9227/2266/2065/9794/5707/2254/1488/7529/3845/2244/930/2033/8660/6907/5696/5154/9208/2252/5922/4000/2308/5295/9365/5717/5433/9061/55294/2885/4040/6774/5170/2309
REACTOME MAPK6 MAPK4 SIGNALING	REACTOME MAPK6 MAPK4 SIGNALING	71	-0.573703196344491	-1.73171043400266	0.0103092783505155	0.235266408458076	0.21817340378057	1037	tags=17%, list=9%, signal=15%	5701/8202/5714/4313/5597/5707/5696/23112/2308/5717/8555/2309
Endometrial cancer WikiPathways 20190910 WP4155 Homo sapiens	Endometrial cancer WikiPathways 20190910 WP4155 Homo sapiens	59	-0.617304336560409	-1.8173185709414	0.0105263157894737	0.235266408458076	0.21817340378057	316	tags=7%, list=3%, signal=7%	5295/2885/5170/2309
REACTOME INSULIN RECEPTOR SIGNALLING CASCADE	REACTOME INSULIN RECEPTOR SIGNALLING CASCADE	46	-0.645830749039926	-1.81820167044775	0.0105820105820106	0.235266408458076	0.21817340378057	1347	tags=26%, list=12%, signal=23%	6654/2251/2322/3643/2254/3845/8660/2252/5295/9365/2885/5170
Sleep regulation WikiPathways 20190910 WP3591 Homo sapiens	Sleep regulation WikiPathways 20190910 WP3591 Homo sapiens	29	0.607320279694244	1.68896894420143	0.0107296137339056	0.235266408458076	0.21817340378057	592	tags=21%, list=5%, signal=20%	2353/10911/5020/8863/1737/5021
REACTOME CHEMOKINE RECEPTORS BIND CHEMOKINES	REACTOME CHEMOKINE RECEPTORS BIND CHEMOKINES	42	0.524432749526834	1.59657963765934	0.0113636363636364	0.237566724803129	0.220306593342402	481	tags=12%, list=4%, signal=11%	6364/7852/2826/2921/2919
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX3	REACTOME TRANSCRIPTIONAL REGULATION BY RUNX3	83	-0.544315440970592	-1.68912386209595	0.0118043844856661	0.237566724803129	0.220306593342402	1037	tags=14%, list=9%, signal=13%	5701/6097/5714/1490/9794/5707/3845/2033/5696/5717/6046/2309
REACTOME SIGNALING BY NTRK1 TRKA	REACTOME SIGNALING BY NTRK1 TRKA	71	-0.545568330532905	-1.64678596261113	0.0120274914089347	0.237566724803129	0.220306593342402	1730	tags=30%, list=15%, signal=25%	6456/7867/1846/5290/1398/1211/6654/5607/5603/1759/7529/3845/8660/5900/25759/1845/5295/9252/6197/2885/6774
REACTOME FOXO MEDIATED TRANSCRIPTION	REACTOME FOXO MEDIATED TRANSCRIPTION	58	-0.580512198410012	-1.7042315677492	0.0122591943957968	0.237566724803129	0.220306593342402	618	tags=12%, list=5%, signal=11%	7529/2033/2908/2308/694/10628/2309
REACTOME ACTIVATION OF AMPK DOWNSTREAM OF NMDARS	REACTOME ACTIVATION OF AMPK DOWNSTREAM OF NMDARS	23	0.632821079352227	1.66452363972907	0.0127931769722814	0.237566724803129	0.220306593342402	719	tags=26%, list=6%, signal=24%	347733/84617/7846/5562/7277/7278
Chemokine signaling pathway WikiPathways 20190910 WP3929 Homo sapiens	Chemokine signaling pathway WikiPathways 20190910 WP3929 Homo sapiens	139	-0.454549710049325	-1.51188989689565	0.0129449838187702	0.237566724803129	0.220306593342402	599	tags=8%, list=5%, signal=8%	3845/4067/8976/1236/25759/5295/2771/4792/2885/6774/2309
PI3K Akt Signaling Pathway WikiPathways 20190910 WP4172 Homo sapiens	PI3K Akt Signaling Pathway WikiPathways 20190910 WP4172 Homo sapiens	289	-0.384000684798623	-1.39273349670518	0.0132547864506627	0.237566724803129	0.220306593342402	756	tags=8%, list=7%, signal=8%	3791/2846/3480/2254/8516/3845/6850/930/3558/5154/2252/5586/5295/23035/5008/1943/3673/2885/3570/23678/100533105/5170/2309
REACTOME FOXO MEDIATED TRANSCRIPTION OF OXIDATIVE STRESS METABOLIC AND NEURONAL GENES	REACTOME FOXO MEDIATED TRANSCRIPTION OF OXIDATIVE STRESS METABOLIC AND NEURONAL GENES	24	-0.714433771156654	-1.75928026932342	0.0133079847908745	0.237566724803129	0.220306593342402	537	tags=12%, list=5%, signal=12%	2908/2308/2309
REACTOME INTERLEUKIN 4 AND INTERLEUKIN 13 SIGNALING	REACTOME INTERLEUKIN 4 AND INTERLEUKIN 13 SIGNALING	98	-0.492478020882715	-1.55859289152441	0.0134680134680135	0.237566724803129	0.220306593342402	327	tags=13%, list=3%, signal=13%	5292/2625/7412/6097/4313/3586/3598/2308/5295/5008/6774/3570/2309
REACTOME PEPTIDE LIGAND BINDING RECEPTORS	REACTOME PEPTIDE LIGAND BINDING RECEPTORS	144	0.377520414830506	1.38294978594984	0.0134770889487871	0.237566724803129	0.220306593342402	722	tags=10%, list=6%, signal=10%	6364/10911/7852/2852/2150/5020/51083/4886/2826/2921/2919/2832/3814/5021/6019
KEGG CHEMOKINE SIGNALING PATHWAY	KEGG CHEMOKINE SIGNALING PATHWAY	156	-0.432339054550774	-1.46542074664412	0.0141287284144427	0.244263977780461	0.226517265267988	599	tags=7%, list=5%, signal=7%	3845/4067/8976/1236/25759/5295/2771/4792/2885/6774/2309
TP53 Network WikiPathways 20190910 WP1742 Homo sapiens	TP53 Network WikiPathways 20190910 WP1742 Homo sapiens	17	0.694755767466671	1.7128043542321	0.0145833333333333	0.247366352201258	0.229394240317776	1080	tags=41%, list=10%, signal=37%	1026/4609/5366/1647/7161/581/7341
MicroRNAs in cardiomyocyte hypertrophy WikiPathways 20190910 WP1544 Homo sapiens	MicroRNAs in cardiomyocyte hypertrophy WikiPathways 20190910 WP1544 Homo sapiens	78	-0.504550681644218	-1.54814769979606	0.0154109589041096	0.256563926940639	0.237923576063446	697	tags=12%, list=6%, signal=11%	3480/1022/1906/5295/5530/4638/4040/6774/5170
REACTOME EXTRA NUCLEAR ESTROGEN SIGNALING	REACTOME EXTRA NUCLEAR ESTROGEN SIGNALING	63	-0.560694453025659	-1.66523400821873	0.0160427807486631	0.262226543509966	0.243174781874472	886	tags=13%, list=8%, signal=12%	2791/4313/3480/3845/5295/2771/5170/2309
B Cell Receptor Signaling Pathway WikiPathways 20190910 WP23 Homo sapiens	B Cell Receptor Signaling Pathway WikiPathways 20190910 WP23 Homo sapiens	90	-0.4919318669298	-1.54084592441375	0.0168350168350168	0.270018621973929	0.250400736026406	1595	tags=20%, list=14%, signal=17%	5596/3608/1398/8395/1871/6654/5579/2969/695/6850/930/4067/2308/6885/5295/4792/2885/5170
REACTOME P75NTR SIGNALS VIA NF KB	REACTOME P75NTR SIGNALS VIA NF KB	14	-0.752758272299823	-1.65392666419821	0.0173745173745174	0.270018621973929	0.250400736026406	276	tags=43%, list=2%, signal=42%	7311/8767/7314/7189/5584/4792
Interleukin 11 Signaling Pathway WikiPathways 20190910 WP2332 Homo sapiens	Interleukin 11 Signaling Pathway WikiPathways 20190910 WP2332 Homo sapiens	41	-0.601698657596064	-1.65352927265893	0.0176991150442478	0.270018621973929	0.250400736026406	375	tags=15%, list=3%, signal=14%	8554/5295/3673/2885/6774/5170
REACTOME COHESIN LOADING ONTO CHROMATIN	REACTOME COHESIN LOADING ONTO CHROMATIN	10	-0.802588975136914	-1.66043216478198	0.0179282868525896	0.270018621973929	0.250400736026406	854	tags=30%, list=8%, signal=28%	23383/9126/10735
REACTOME SIGNALING BY NTRKS	REACTOME SIGNALING BY NTRKS	91	-0.494163547929232	-1.5533924142149	0.0183946488294314	0.270018621973929	0.250400736026406	1730	tags=25%, list=15%, signal=22%	6456/7867/1846/5290/1398/10817/1211/6654/5607/5603/5800/1759/7529/3845/8660/5900/25759/1845/5295/9252/6197/2885/6774
REACTOME SIGNALLING TO RAS	REACTOME SIGNALLING TO RAS	20	-0.726128910684471	-1.7257611284584	0.0185185185185185	0.270018621973929	0.250400736026406	1659	tags=35%, list=15%, signal=30%	7867/6654/5603/3845/5900/25759/2885
REACTOME SIGNALING BY FGFR1 IN DISEASE	REACTOME SIGNALING BY FGFR1 IN DISEASE	35	-0.639288609020845	-1.685964994523	0.0186219739292365	0.270018621973929	0.250400736026406	635	tags=26%, list=6%, signal=24%	5290/6654/2251/2254/3845/9208/5295/2885/6774
REACTOME INTRACELLULAR SIGNALING BY SECOND MESSENGERS	REACTOME INTRACELLULAR SIGNALING BY SECOND MESSENGERS	252	-0.388392386433712	-1.38811061202089	0.0193452380952381	0.276053476946334	0.255997135696384	650	tags=9%, list=6%, signal=9%	5707/2254/10645/930/8660/5576/5696/5154/2252/23112/9219/2308/5295/23035/9365/7189/5717/7874/2122/8975/2885/5170/2309
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	174	-0.425074354097974	-1.46450745635391	0.02	0.277469135802469	0.257309941520468	1905	tags=24%, list=17%, signal=20%	8085/1459/8342/8341/7314/26523/8353/5688/8312/7122/595/8294/7057/50943/23466/5579/8366/6015/2625/5701/5714/26053/8368/22955/23067/1998/5707/2033/1022/55193/8350/3558/4005/5696/23112/28996/5717/1997/5929/83737/23429/8364
REACTOME SHC MEDIATED CASCADE FGFR1	REACTOME SHC MEDIATED CASCADE FGFR1	20	-0.709856753747438	-1.68708775310465	0.0203703703703704	0.277469135802469	0.257309941520468	1347	tags=30%, list=12%, signal=26%	6654/2251/2254/3845/9365/2885
REACTOME DOWNSTREAM SIGNALING OF ACTIVATED FGFR2	REACTOME DOWNSTREAM SIGNALING OF ACTIVATED FGFR2	29	-0.656449686876265	-1.67480906728646	0.0205223880597015	0.277469135802469	0.257309941520468	1577	tags=31%, list=14%, signal=27%	5290/10817/6654/2251/2254/3845/2252/5295/2885
REACTOME E3 UBIQUITIN LIGASES UBIQUITINATE TARGET PROTEINS	REACTOME E3 UBIQUITIN LIGASES UBIQUITINATE TARGET PROTEINS	46	0.495878144772424	1.53745683569385	0.0206896551724138	0.277469135802469	0.257309941520468	2282	tags=37%, list=20%, signal=30%	8339/79577/6596/54623/5195/5193/8915/5591/8344/7324/7334/8346/9646/7336/7321/8348/8345
Type 2 papillary renal cell carcinoma WikiPathways 20190910 WP4241 Homo sapiens	Type 2 papillary renal cell carcinoma WikiPathways 20190910 WP4241 Homo sapiens	30	0.572367234424381	1.60855786675183	0.0211864406779661	0.277469135802469	0.257309941520468	2390	tags=47%, list=21%, signal=37%	1026/6513/112399/7030/5546/2034/2271/54583/6921/1856/405/7042/7422/9978
Vitamin D Receptor Pathway WikiPathways 20190910 WP2877 Homo sapiens	Vitamin D Receptor Pathway WikiPathways 20190910 WP2877 Homo sapiens	142	0.365756032368145	1.34035985767495	0.021505376344086	0.277469135802469	0.257309941520468	860	tags=15%, list=8%, signal=14%	1469/634/4982/3868/8853/929/6280/1045/7128/1026/5653/4609/1992/9914/9926/4041/27035/1577/1647/7869/5734/3397
REACTOME EXTRACELLULAR MATRIX ORGANIZATION	REACTOME EXTRACELLULAR MATRIX ORGANIZATION	259	0.324335907987288	1.27311265950378	0.021875	0.277469135802469	0.257309941520468	1655	tags=22%, list=15%, signal=19%	4312/4680/634/4054/1280/10753/3912/4038/8985/1287/1520/4015/5351/3384/3918/826/3675/3689/4811/4148/3685/4060/64175/1088/50848/4324/9313/960/871/7143/2331/3913/726/4319/3915/3687/4322/3383/26577/682/10536/79709/1308/633/8754/780/1288/5175/2192/1293/5033/4052/5118/8515/1292/6868
REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	REACTOME SIGNALING BY THE B CELL RECEPTOR BCR	89	-0.479908486550244	-1.49959659785945	0.0219594594594595	0.277469135802469	0.257309941520468	1037	tags=21%, list=9%, signal=20%	6654/5579/5701/5478/5714/80228/695/5707/3845/6850/930/4067/5696/6885/5295/5717/5530/4792/2885
REACTOME SHC MEDIATED CASCADE FGFR2	REACTOME SHC MEDIATED CASCADE FGFR2	22	-0.702573308583481	-1.69894832434381	0.0222222222222222	0.277469135802469	0.257309941520468	1347	tags=27%, list=12%, signal=24%	6654/2251/2254/3845/2252/2885
IL 6 signaling pathway WikiPathways 20190910 WP364 Homo sapiens	IL 6 signaling pathway WikiPathways 20190910 WP364 Homo sapiens	41	-0.588368191915975	-1.61689579352127	0.0230088495575221	0.280427631578947	0.26005349125991	603	tags=17%, list=5%, signal=16%	51701/8648/6885/5295/2885/6774/3570
Oxidative Stress WikiPathways 20190910 WP408 Homo sapiens	Oxidative Stress WikiPathways 20190910 WP408 Homo sapiens	27	0.569487332743206	1.55889523666109	0.023454157782516	0.280427631578947	0.26005349125991	2291	tags=30%, list=20%, signal=24%	2353/6649/27035/2936/3726/4780/2878/6647
REACTOME SUMOYLATION	REACTOME SUMOYLATION	156	-0.416143080110824	-1.41052420952447	0.0235478806907378	0.280427631578947	0.26005349125991	1226	tags=15%, list=11%, signal=13%	8366/6015/1487/59343/7690/8368/3190/22955/7153/2033/2908/7175/8554/8648/7421/10055/28996/4286/9126/4792/10735/7150/8364
Ferroptosis WikiPathways 20190910 WP4313 Homo sapiens	Ferroptosis WikiPathways 20190910 WP4313 Homo sapiens	32	0.542687565261102	1.54350129579092	0.0237068965517241	0.280427631578947	0.26005349125991	1118	tags=28%, list=10%, signal=25%	1356/6303/6520/10533/2180/2937/81631/5621/23657
REACTOME FRS MEDIATED FGFR1 SIGNALING	REACTOME FRS MEDIATED FGFR1 SIGNALING	22	-0.686230148364214	-1.65942763044641	0.0240740740740741	0.281072631072631	0.260651629072682	1451	tags=32%, list=13%, signal=28%	10817/6654/2251/2254/3845/9365/2885
REACTOME SIGNALLING TO ERKS	REACTOME SIGNALLING TO ERKS	31	-0.630564083791805	-1.63085238295768	0.0244360902255639	0.281641604010025	0.261179263949347	1659	tags=29%, list=15%, signal=25%	7867/1398/6654/5603/7529/3845/5900/25759/2885
REACTOME PROCESSING OF CAPPED INTRON CONTAINING PRE MRNA	REACTOME PROCESSING OF CAPPED INTRON CONTAINING PRE MRNA	194	0.358215397700697	1.37693024407277	0.0258620689655172	0.291801910414541	0.270601385221377	2014	tags=26%, list=18%, signal=22%	6430/6626/9129/9688/55339/9879/1977/80145/6431/5546/84271/1655/2963/4686/3184/3187/11066/22916/10285/4116/3181/23450/6627/6629/2521/23279/6434/11338/55696/51691/9092/4928/11097/11157/26097/55706/5434/9972/348995/5903/23658/1477/57122/56949/5430/8449/3185/10594/8175/7884/22938
REACTOME DOWNSTREAM SIGNALING OF ACTIVATED FGFR1	REACTOME DOWNSTREAM SIGNALING OF ACTIVATED FGFR1	29	-0.636787783786306	-1.62464538493044	0.0261194029850746	0.291801910414541	0.270601385221377	1577	tags=31%, list=14%, signal=27%	5290/10817/6654/2251/2254/3845/5295/9365/2885
REACTOME CREB1 PHOSPHORYLATION THROUGH NMDA RECEPTOR MEDIATED ACTIVATION OF RAS SIGNALING	REACTOME CREB1 PHOSPHORYLATION THROUGH NMDA RECEPTOR MEDIATED ACTIVATION OF RAS SIGNALING	25	-0.666725000311576	-1.66239891787029	0.0263157894736842	0.291801910414541	0.270601385221377	599	tags=16%, list=5%, signal=15%	818/3845/6197/5170
REACTOME FRS MEDIATED FGFR2 SIGNALING	REACTOME FRS MEDIATED FGFR2 SIGNALING	24	-0.67894371001895	-1.67188663419954	0.026615969581749	0.291801910414541	0.270601385221377	1451	tags=29%, list=13%, signal=25%	10817/6654/2251/2254/3845/2252/2885
