ENSG_ID	hgnc_symbol	entrezgene_id	caco2_L_logFC	caco2_L_FC	caco2_L_pval	caco2_H_logFC	caco2_H_FC	caco2_H_pval	SAE_L_logFC	SAE_L_FC	SAE_L_pval	SAE_H_logFC	SAE_H_FC	SAE_H_pval	THP1_L_logFC	THP1_L_FC	THP1_L_pval	THP1_H_logFC	THP1_H_FC	THP1_H_pval
ENSG00000002016	RAD52	5893	0.0118595477289234	1.00825429243154	0.828274422233958	0.0307329178737299	1.02153095202007	0.576985749922233	-0.109661211408347	-1.0789748307071	0.142143328303711	-0.0437208731395069	-1.03076887046694	0.538114285406567	-0.0389778504687208	-1.02738566592374	0.490769659116843	-0.128311011978314	-1.09301334232496	0.0424462941995129
ENSG00000002330	BAD	572	0.0319859500901538	1.02241857357928	0.55500912217767	0.0207002085042971	1.01445172198452	0.700789890561259	-0.202307140878003	-1.15053680947121	0.0501421838202159	-0.34246818839152	-1.26792392633974	0.00390425813978436	-0.068469533364846	-1.04860369406681	0.300814470270029	-0.119981168562927	-1.08672067751465	0.0866969736663568
ENSG00000002549	LAP3	51056	0.0316534270437998	1.02218294612385	0.553136857803348	0.0388543270518653	1.02729770502307	0.468883634035299	0.0481718430170304	1.03395388574856	0.486135768475707	0.0921137853100955	1.06593080267984	0.197742526405905	0.102112743012732	1.07334416228049	0.36341015649647	-0.307513804120333	-1.23757315183711	0.0182103156695892
ENSG00000002586	CD99	4267	-0.0177138350179327	-1.01235398251599	0.643911921442208	0.0196464782107633	1.01371104693046	0.608691662624274	0.0854872422384716	1.06104602855725	0.230785653711495	-0.0415439908786635	-1.02921471634918	0.54823784616685	-0.0988147075299981	-1.07089327423108	0.153240751813485	-0.144086334965365	-1.10503061098895	0.0491082238555876
ENSG00000002587	HS3ST1	9957	-0.0787247488079368	-1.05608411627641	0.237316920486024	0.0856526069418182	1.06116765482818	0.201691989774993	-0.00776467185712404	-1.00539656971115	0.881739449070103	-0.0349853868775534	-1.02454644530358	0.507650404704476	-0.0278985715689779	-1.01952600287517	0.79296255958948	-0.296991322568197	-1.22857959083983	0.0183659867157724
ENSG00000002726	AOC1	26	0.0126565766692321	1.00881146484033	0.901797123054176	0.178734857090189	1.13189086062763	0.106731645875993	-0.0212484274993596	-1.01483728328966	0.745750208045766	-0.0390427032070866	-1.02743185050849	0.554046855036523	0.099258866644687	1.07122301837021	0.484482353847353	0.07412146559916	1.05271978318105	0.599337164466953
ENSG00000002745	WNT16	51384	-0.112705284430257	-1.08125386101342	0.434964922549608	-0.0522808028916213	-1.03690290180982	0.713444278039409	0.30722180426531	1.23732269376899	0.00079265649365406	0.224990184524997	1.16876929673185	0.00570855214927543	0.0834191094286454	1.05952608709608	0.487382585564819	0.0370889739292934	1.02604142144145	0.754814807249448
ENSG00000002746	HECW1	23072	-0.0811429875571541	-1.05785580401601	0.0789228616289123	-0.0708153611387377	-1.05031011471819	0.117869429325186	0.17119763290356	1.12599282385387	0.0203564941119767	0.0936505232686002	1.06706682173168	0.160192296079262	0.0315108572941867	1.02208193713579	0.656886895563992	0.0642893443262538	1.04556977677482	0.373221894509871
ENSG00000002822	MAD1L1	8379	-0.0381737446185615	-1.02681319799591	0.630889573395925	0.00705090939821629	1.00489928038833	0.928822865211189	-0.218426322233743	-1.16346379902416	0.254423099302987	-0.415161842190399	-1.33344825553714	0.0453609830747685	-0.10158095602806	-1.07294859339466	0.680856630775086	0.0452538440785748	1.03186472127635	0.854044685783918
ENSG00000002834	LASP1	3927	-0.014240718348864	-1.00991979193368	0.75932207907298	0.0574656292249305	1.04063607718917	0.234432574656828	0.0275795447297984	1.01930057741155	0.820515178072664	0.0215522540764645	1.01505102701147	0.85919559341391	0.0402637373223342	1.02830179207218	0.547592618807292	0.0578910521127654	1.0409429859068	0.39242744704848
ENSG00000002919	SNX11	29916	-0.0470817442448688	-1.03317292642286	0.27870505333723	0.0160382962563563	1.01117892218101	0.703672227491545	-0.0907587553351812	-1.06493011295714	0.202955648579629	-0.0829843856668511	-1.05920687079304	0.241046356957524	0.15759580560364	1.11542677365671	0.037877579037702	0.396664548683932	1.31646078678068	0.000179333199841764
ENSG00000002933	TMEM176A	55365	0.0349751777753582	1.02453919521811	0.591349739679667	0.140420707970355	1.10222649208653	0.0523278264749786	-0.00918937892887639	-1.00638992108692	0.921158752972443	0.143693950615543	1.1047301055141	0.145039535528864	0.135389158260381	1.09838905763437	0.621306815556287	0.716958181498569	1.64371272862338	0.0241998467968295
ENSG00000003056	M6PR	4074	-0.206877801918406	-1.15418765223299	0.0607122253197221	-0.422940579313584	-1.34065737241091	0.00177268476412491	0.311855328003832	1.24130300867737	0.325045534625339	0.257881371696172	1.19572147229448	0.411846963388909	-0.529526542980015	-1.44345541122975	0.00390009447444578	-0.498535588538511	-1.41277878942083	0.00551614234238186
ENSG00000003137	CYP26B1	56603	-0.0567070872134796	-1.04008907405947	0.393127883610029	-0.0158630601372565	-1.01105610737677	0.807519852239592	-0.168022342824586	-1.12351730265868	0.14940120187362	-0.0333413814908625	-1.023379600963	0.76210163357544	0.00313091995002335	1.00217254489904	0.976582331478737	0.0765704535553398	1.05450830217381	0.479323886736238
ENSG00000003147	ICA1	3382	-0.0597944281262297	-1.04231722884624	0.357908311227758	0.0139036218800968	1.00968384419987	0.826775466117636	0.0713111536963305	1.05067112339353	0.253066167306826	0.0707993686961164	1.05029847197273	0.256251536705688	-0.0812267929723354	-1.05791725610209	0.361446865720295	-0.245328388789667	-1.18536255455138	0.0176049457440038
ENSG00000003249	DBNDD1	79007	-0.0773954142784161	-1.05511146269973	0.320631673029832	0.168736269350903	1.12407341970309	0.047690653922353	0.0096304346536864	1.00669763815826	0.887838568710017	-0.0603668158055299	-1.04273084911285	0.386428541530708	0.0513876608385178	1.03626117576618	0.640615158310217	0.189060997797907	1.14002147229723	0.109481317884707
ENSG00000003400	CASP10	843	-0.0374352403065066	-1.02628771485458	0.354591368004122	0.00781055388982921	1.00542854484832	0.843169762781266	0.0629478783064505	1.04459802293998	0.271509454282022	0.0495889130463372	1.0349699735825	0.380415596993408	-0.00904617378180994	-1.0062900295229	0.890881133016496	0.00890122025299345	1.00618892848695	0.892617071444974
ENSG00000003402	CFLAR	8837	-0.00141622914429362	-1.0009821372196	0.984608445826176	-0.104310251131447	-1.07498032219291	0.178111979887209	-0.0066966364404264	-1.00465254429893	0.892372417735845	-0.029026929306053	-1.02032370440498	0.561072163491196	-0.0894273213168493	-1.06394776390048	0.639423567866465	0.317228011864957	1.24593431467177	0.11981648121192
ENSG00000003436	TFPI	7035	0.0278747586775712	1.01950917488246	0.549335590173721	0.151628495321454	1.11082264674817	0.00809785857582087	0.0878154721027355	1.06275973339007	0.492342646924954	0.57264521661005	1.48724797774073	0.00107019441205649	0.164401220266457	1.12070084302724	0.0991183407104215	0.38393185720911	1.30489331222923	0.00203660070671606
ENSG00000003509	NDUFAF7	55471	0.0730472015015389	1.0519361954556	0.363850464291477	0.129007597627043	1.09354121635689	0.125498736835031	-0.111299642223094	-1.080200890115	0.308289739065557	-0.0915708465815932	-1.06552972954076	0.397594387711465	-0.201731061021736	-1.15007748248405	0.204250172052346	0.0376962684512101	1.02647341883692	0.803788666970516
ENSG00000003756	RBM5	10181	-0.122876853703917	-1.08890406414289	0.115704412942924	-0.0827311004650841	-1.05902092860188	0.271228392795533	0.000289766555690463	1.00020087104298	0.996910806592701	-0.102150041335686	-1.0733719120499	0.193280861611327	-0.0942843062758092	-1.06753569240099	0.174066858740059	0.0192956122138872	1.0134645405796	0.769363184857025
ENSG00000003987	MTMR7	9108	0.02491727435988	1.01742135042738	0.773134849097872	-0.0270119785753999	-1.01889965641962	0.754752363860214	0.175373577707906	1.12925678159614	0.078000904551564	0.13341076335861	1.09688384831382	0.165229922766496	0.0200752981313133	1.01401240244129	0.856770202484357	-0.15722857284283	-1.11514288197303	0.179921956286069
ENSG00000003989	SLC7A2	6542	-0.00152999370583995	-1.00106107336392	0.985624055344527	0.0408953056739931	1.02875205011245	0.632354307193358	-0.00145168177680377	-1.00100673554904	0.982950301380759	-0.0441861230885108	-1.03110133331309	0.520238375011038	0.131368728032683	1.09533238313496	0.199126674721556	-0.0040775020158661	-1.00283030680281	0.966610517767167
ENSG00000004059	ARF5	381	-0.106531202923103	-1.07663647130735	0.155811163160413	-0.0379515865187647	-1.02665509299114	0.594481733550844	-0.074420396599125	-1.05293793266743	0.593598899912513	-0.138839055565448	-1.10101876359594	0.328623163857148	-0.0929348298566639	-1.06653760157259	0.486223097617862	0.00389660842536088	1.00270457392278	0.976373729881935
ENSG00000004139	SARM1	23098	-0.127932366889769	-1.09272651120952	0.0915185563559816	-0.15564357381618	-1.11391841681116	0.0471762906435436	0.0200190168459473	1.01397284535778	0.823088465994145	-0.0419539663945558	-1.0295072333274	0.640962167015652	0.0888132949959535	1.06349503279078	0.261626331381548	0.0780751991409336	1.05560873883044	0.319804927516316
ENSG00000004142	POLDIP2	26073	0.0294267316250263	1.02060649758	0.567700962559251	0.0229500313217716	1.01603495135489	0.654642605437564	-0.190810498982472	-1.14140477137068	0.078932508349762	-0.247722450840831	-1.18733122244932	0.0298269309943064	-0.117119568570311	-1.08456729255597	0.274086952656349	-0.169143920750195	-1.12439108548474	0.126963044667508
ENSG00000004399	PLXND1	23129	0.0233649734014758	1.01632722122375	0.541343900992324	0.0406552692173996	1.02858089997461	0.29800805227615	-0.0164989983311674	-1.01150187790171	0.76983918349064	0.000669255192918605	1.00046399996474	0.990508082471245	0.0247019368759513	1.01726950086969	0.813804065611279	0.161545952767622	1.11848503428345	0.147378533929888
ENSG00000004455	AK2	204	-0.142212868682394	-1.10359656295964	0.046621542665252	-0.0884105986715031	-1.0631982231645	0.185628975318784	-0.212411512510297	-1.15862324329541	0.00601862674833572	-0.161643651780367	-1.11856078042567	0.0240797748311004	0.0264053427566386	1.01847131149848	0.682935415666517	9.14072425599599e-05	1.00006336067967	0.99886627278421
ENSG00000004468	CD38	952	0.0319899064609199	1.02242137740988	0.60834168426126	-0.0337230435885436	-1.02365036981088	0.589369084784998	-0.0518013621227933	-1.03655837235969	0.331718673678646	-0.01383553625395	-1.0096361949513	0.790471144559371	0.0166640313063837	1.01161759238592	0.845679821000335	-0.116965813681273	-1.0844517112077	0.193454385821095
ENSG00000004478	FKBP4	2288	0.154445272738156	1.11299358140968	0.0252162955382575	0.142041102316889	1.10346517726745	0.0358848412569628	0.0382688399673725	1.02688088269342	0.564433419042664	-0.194120865299002	-1.14402681282823	0.013640245145227	0.0779705362150671	1.05553216055954	0.326555552968492	0.10812221112379	1.0778244440042	0.184160869413547
ENSG00000004487	KDM1A	23028	0.0749474141987028	1.05332264196091	0.325899386217163	-0.0662007427958837	-1.04695594979581	0.382670098824821	-0.0234087439874315	-1.0163580565088	0.70660790881152	-0.129513972595496	-1.09392510836053	0.0591661292606354	-0.175016849266729	-1.12897759008294	0.18755715914426	-0.209134248489169	-1.15599427139678	0.122592712608254
ENSG00000004534	RBM6	10180	0.0287516571174828	1.0201290409885	0.727228212706106	0.202360641161053	1.15057947627504	0.0321152619133481	-0.27330971964198	-1.20857727447777	0.108476356681402	-0.316401192267651	-1.24522046473233	0.0689674711156288	0.105940770927621	1.07619594122874	0.155052211783255	-0.132469652683813	-1.09616855336447	0.0842779922955885
ENSG00000004700	RECQL	5965	0.189546520693839	1.14040519835134	0.0240926186499219	0.0364872402224226	1.0256135590368	0.614696291190672	0.222124414627888	1.16644995735265	0.0986600029942905	0.315513041218017	1.24445411877491	0.0276707966152832	0.133359235989699	1.09684467265453	0.463475558933179	-0.0985905301764642	-1.07072688330139	0.585169190772594
ENSG00000004766	VPS50	55610	-0.0485115661938003	-1.03419738797793	0.563916726850482	0.107692494817236	1.07750345463676	0.216319502866827	-0.155054584954013	-1.1134637457857	0.0608466966210178	-0.144702168394113	-1.10550240858635	0.0768267442181577	0.000604781768926532	1.00041929065575	0.995662279058146	0.0694948069077435	1.04934916535822	0.53675455410542
ENSG00000004776	HSPB6	126393	-0.13509284254607	-1.09816348223066	0.151201433591189	0.0244717807818067	1.01710722672742	0.782708668674721	0.157473310096696	1.11533206967303	0.0323984356812922	0.119345668726867	1.08624208799303	0.0883260249342176	0.186869344680957	1.138290936948	0.138834617501645	0.102977264133137	1.07398754619266	0.393956042300357
ENSG00000004777	ARHGAP33	115703	-0.0937569031961001	-1.06714550688213	0.0696766640009699	-0.0564809891101206	-1.03992608483856	0.246299466654485	0.0302229047633631	1.02116989019837	0.620708752127646	-0.0440730828938638	-1.03102054608783	0.473868698749908	0.0575221275439932	1.04067683101358	0.397533844756029	0.0977622448084832	1.0701123300879	0.165553496437236
ENSG00000004779	NDUFAB1	4706	-0.00255894582433314	-1.00177530006592	0.951748186873595	-0.0377238303359313	-1.02649302922684	0.382963527861957	-0.075854553281264	-1.05398515938435	0.212152875884423	-0.022789806965628	-1.01592211773325	0.696475874354397	-0.0958543669297995	-1.0686981058731	0.206282744975942	-0.133296005959567	-1.09679660150993	0.0908352460104796
ENSG00000004799	PDK4	5166	-0.000128596584879848	-1.000089140333	0.998993123857926	0.0464748798085526	1.0327384173724	0.650307277996288	0.0554586331085902	1.03918940936171	0.607017070371847	0.107254445565174	1.07717633912098	0.329269385780663	-0.0715155546166	-1.05081999294157	0.470996217709942	-0.163563995450947	-1.12005066656465	0.119539352298629
ENSG00000004838	ZMYND10	51364	-0.04109770898964	-1.02889638930199	0.493094856809303	-0.0292791793853637	-1.02050211996065	0.623021497166889	0.11562333096483	1.08344305693054	0.115688506834857	-0.0435825001010168	-1.03067001119543	0.529118190475889	-0.0533822469086402	-1.0376948408876	0.395398813003244	-0.024936887948257	-1.01743518246995	0.686484292152206
ENSG00000004864	SLC25A13	10165	0.0346563209796944	1.02431278202784	0.389459056483295	0.108040169062953	1.07776315286377	0.0201156944980851	-0.216350633819594	-1.16179106029489	0.174507447530537	-0.0950440664377599	-1.06809803209888	0.534072737681106	0.0843982216019983	1.06024539849862	0.427447349505094	0.706914483421079	1.63230933335887	6.87629120884763e-05
ENSG00000004866	ST7	7982	0.0570515129264804	1.04033741218782	0.249807286056095	0.103312538723423	1.07423716414238	0.0529231430783086	0.0653346439256102	1.04632761517728	0.325158968238586	0.0477365790547037	1.03364198685806	0.466695125464093	-0.0909093114784869	-1.06504125227097	0.353202899356363	-0.0395756773810771	-1.02781148431023	0.679952434427003
ENSG00000004897	CDC27	996	0.0979850175645689	1.07027758350102	0.057853317343552	0.0689188007645578	1.04893028894793	0.160765783462275	0.0446917442110166	1.03146276658041	0.523788855100981	0.0205852940401368	1.01437092144795	0.767015785980503	0.079694371349504	1.0567941396179	0.615365417912445	0.0830674994153213	1.05926789352261	0.60072116133595
ENSG00000004939	SLC4A1	6521	-0.0593957228424404	-1.04202921235262	0.395750692728149	-0.0630293785062666	-1.04465703565572	0.368716471181114	0.202436010024076	1.15063958609012	0.0148151225394398	0.250735313898836	1.18981338547298	0.00466893782844507	-0.0194592465744279	-1.01357949697895	0.862911956707426	0.00212971918635541	1.00147729898205	0.984909651878359
ENSG00000004948	CALCR	799	0.0215027310380695	1.01501618420215	0.673503487368444	0.171567917840086	1.12628186046948	0.00701965616912621	0.0667735709224906	1.04737173059213	0.354404085113041	0.116549759441701	1.08413901471482	0.121941402256784	-0.0216647278148001	-1.01513016434178	0.740746328377364	-0.0283377054118465	-1.01983637790488	0.665889551899948
ENSG00000004961	HCCS	3052	0.00121678848404816	1.00084376928024	0.986863715924815	0.0331096610981625	1.02321524267993	0.65600861925235	-0.192978873886393	-1.14312159598343	0.0251100304115966	-0.282109201476231	-1.21597131984648	0.00340089064277654	0.0932455699451511	1.06676734637206	0.232236400731094	0.174807298525423	1.12881361855492	0.0399376786234766
ENSG00000004975	DVL2	1856	0.157499128845333	1.11535203004942	0.0114357088882605	0.0985576804361887	1.07070250344384	0.0788367693846987	-0.00762373469422428	-1.00529835711937	0.936518571266327	-0.178223741365709	-1.13148992714334	0.0868648615274783	0.0368732593580789	1.02588801719951	0.585795612038846	0.0501868080507828	1.03539898428971	0.461526346544218
ENSG00000005001	PRSS22	64063	0.00835365185980486	1.00580710648316	0.931327857843259	-0.0482072464199286	-1.0339792590493	0.621396542469216	0.0284537169745307	1.01991838939421	0.754860110179517	-0.0570543101061092	-1.04033942925542	0.534569937881758	-0.00436836031938004	-1.00303250540894	0.964418768226804	-0.0689740865740167	-1.04897048598861	0.48739701044755
ENSG00000005007	UPF1	5976	0.119538084718743	1.0863869725886	0.245073808860736	0.0378834038504232	1.02660657377702	0.702657146165367	0.0221142846346374	1.01544653736976	0.636835219045483	0.0105214575157695	1.00731957670909	0.821425639337928	-0.0995739016520574	-1.07145696219813	0.387448998890862	0.42255024145968	1.34029469109614	0.00393676047392154
ENSG00000005020	SKAP2	8935	0.0376973629167221	1.02647419754632	0.517531850996554	-0.0739315311526427	-1.052581199085	0.219155566634469	-0.00931741935307606	-1.00647924302058	0.859556214617147	-0.0700131372928325	-1.04972624246805	0.203669122511282	-0.0991821232508947	-1.07116603674824	0.161993939411176	-0.451456229654811	-1.36741980861971	7.06048306541189e-05
ENSG00000005022	SLC25A5	292	-0.052436777193634	-1.03701501070648	0.434518971109617	-0.0955210279043701	-1.0684512084879	0.170449098320248	-0.101571310381331	-1.07294141984225	0.430090474646946	-0.255200905125566	-1.19350193474549	0.0669807142452326	-0.226289230591533	-1.16982216575448	0.389492928432481	-0.1863368444683	-1.13787087012924	0.475541680143146
ENSG00000005059	MCUB	55013	0.011064627989616	1.00769890099364	0.912753826611293	0.243644609890103	1.18397991709382	0.0349552536543775	-0.00254076696499972	-1.00176267715046	0.97282372133694	0.0678855496754984	1.04817931918909	0.373367208549363	-0.331109095787468	-1.25798009598659	0.262073693611526	-1.68234061789672	-3.20948232939824	0.000189721945370138
ENSG00000005073	HOXA11	3207	0.0122559516993936	1.00853136479071	0.81649767188463	0.0108695901711102	1.00756267947397	0.836891176097082	-0.026815913703317	-1.01876119551751	0.637168968861431	0.0375350977265829	1.02635875272977	0.511601598178205	0.0018337795079697	1.00127188725913	0.976174747323026	0.0797315391196567	1.05682136587607	0.214823719765889
ENSG00000005075	POLR2J	5439	-0.0511082623564629	-1.03606050843363	0.448528739587949	-0.0458290291274057	-1.03227619526929	0.495378481914475	0.0136513632076962	1.00950731400286	0.901873970541226	-0.107490411483179	-1.07735253553402	0.343633141184939	-0.176117844722375	-1.12983950031361	0.336611069209604	-0.145317994091101	-1.10597440169258	0.423957773651336
ENSG00000005102	MEOX1	4222	-0.031132373139807	-1.02181383398987	0.798396686068918	-0.0550831513120471	-1.03891898080777	0.652627493440027	-0.0627669552264498	-1.04446703195684	0.340785797648155	-0.00293652291330648	-1.00203751549745	0.963534660212526	-0.118132258654523	-1.08532886453395	0.280663772894504	0.0789429030230031	1.05624382197629	0.462654175655658
ENSG00000005108	THSD7A	221981	-0.0260606937603798	-1.0182280354206	0.585188962612792	-0.020798078562007	-1.01452054305445	0.6621362283416	0.0135756478094435	1.00945433451623	0.855137559079993	-0.0336611517670802	-1.02360645600708	0.652324350204685	-0.406272883626808	-1.32525766386088	0.382257242638494	-2.00757682235453	-4.02106267282941	0.00143507805509973
ENSG00000005156	LIG3	3980	-0.00247036240317033	-1.00171379159985	0.954661257658918	0.0271766266110238	1.0190159453063	0.536207470593237	-0.0904660838708256	-1.06471409845993	0.154067277880212	-0.0994601953510497	-1.07137251842904	0.121094203733038	0.0449249030703509	1.03162947826231	0.681702116511411	0.0301770284826626	1.02113741851839	0.782358644260538
ENSG00000005175	RPAP3	79657	0.10975767073699	1.07904697392812	0.0438761801331721	0.0873257083452046	1.06239901068279	0.0952793230510296	0.100719216635044	1.07230789944319	0.435628830002796	0.147764250409878	1.10785130001844	0.261551696261381	0.249069433356507	1.18844030038309	0.408939700333567	0.0382167658771628	1.02684381808784	0.897185748516291
ENSG00000005187	ACSM3	6296	0.0388796067338966	1.02731570604624	0.718136916717269	0.149783573409278	1.10940303195422	0.185128895102852	-0.0320207678880333	-1.02244324878215	0.747777254902891	-0.00433013280515659	-1.00300592811416	0.965215794594388	0.0745150303379067	1.05300700251142	0.281802219237469	0.0160590964741898	1.01119350107182	0.810595040841583
ENSG00000005189	REXO5	81691	0.0810683368412168	1.05780106781201	0.324092929580268	0.00972370862541316	1.00676272587246	0.903174159877952	-0.191851061427998	-1.14222832127735	0.0973596638315643	-0.438975404263378	-1.35564121500052	0.00207251485358341	0.0517591055408939	1.03652801197787	0.528327862755917	-0.00349045916700641	-1.00242233104508	0.965684437310072
ENSG00000005194	CIAPIN1	57019	0.0599867529261484	1.04245618878526	0.171898397040551	0.0568568776899454	1.04019706883432	0.193060326052191	-0.21904636661211	-1.16396394230599	0.0385541005087958	-0.20578123659325	-1.1533107092556	0.0491158497692655	0.106420720776548	1.07655402522514	0.252119009253418	0.437289897507926	1.35405833842106	0.000727142009178153
ENSG00000005206	SPPL2B	56928	-0.0109556957276333	-1.00762281646192	0.84381339310299	9.86619916401033e-05	1.0000683896198	0.998582747915101	-0.0338381400766892	-1.02373203867308	0.540696718486575	-0.0626580857034225	-1.04438821672976	0.268777615748317	0.100729424575993	1.07231548669769	0.257588000958792	0.113107982751093	1.08155571267065	0.207811132981434
ENSG00000005238	FAM214B	80256	0.023303500327041	1.01628391655706	0.700703686076385	0.0580346415620139	1.0410465946836	0.348812613376527	0.0132518203019139	1.00922777769874	0.893820028263462	-0.0793586855109694	-1.05654827368754	0.431900970369144	-0.0826552162993011	-1.0589652267356	0.613056907652203	-0.0351862759343513	-1.02468911890657	0.828512681590969
ENSG00000005243	COPZ2	51226	0.0151399842579436	1.01054949503787	0.773812899058045	0.0410392197385465	1.02885467698047	0.44276395422285	-0.305624702755476	-1.23595370276542	0.0248910452074942	-0.443523812459427	-1.35992191154443	0.0035130129271481	-0.161293653620342	-1.11828945022803	0.115435880855764	-0.294314492446813	-1.2263021519764	0.011270036547554
ENSG00000005249	PRKAR2B	5577	-0.0180823421024865	-1.01261260076403	0.867556003327078	0.0174574862168035	1.01217411590011	0.872085669695166	-0.170188313779806	-1.12520534721871	0.0570126144514908	-0.200012575950913	-1.14870836822691	0.0303032065595873	-0.217885798739693	-1.16302797460805	0.194264248290717	-0.42867488746608	-1.34599671361234	0.0222335065648578
ENSG00000005302	MSL3	10943	0.0343738929430568	1.02411227788468	0.617754400197917	0.180788979970121	1.13350360541663	0.0237145799515199	-0.0606564584469336	-1.04294021396705	0.40340507858061	-0.0172369336217102	-1.0120193911948	0.808972010621608	-0.0477425379589702	-1.03364625621935	0.685033753454689	-0.118361658520374	-1.08550145408639	0.326104776875202
