ENSG_ID	hgnc_symbol	entrezgene_id	low-logFC	low-P.Value	high-logFC	high-P.Value
ENSG00000007202	KIAA0100	9703	-0.0599824562695672	0.444811485181696	-0.17907227417188	0.0410165431647992
ENSG00000007216	SLC13A2	9058	-0.11486954867767	0.15173996428708	0.00247926642380758	0.973756212678984
ENSG00000007237	GAS7	8522	-0.22687849559939	0.0145442735748469	-0.547472071477791	4.80307685083592e-05
ENSG00000007255	TRAPPC6A	79090	-0.161064032912879	0.442159670970267	-0.272883194501254	0.206413782752835
ENSG00000007264	MATK	4145	0.0261834373553684	0.780671917760591	0.325232343205516	0.0061593222057773
ENSG00000007306	CEACAM7	1087	-0.0501555406618999	0.417639218593232	0.0133939329162533	0.825580231658934
ENSG00000007314	SCN4A	6329	0.0741744797769699	0.402618120189265	0.114272347514387	0.209132206022201
ENSG00000007341	ST7L	54879	0.0716522381105964	0.392823335883783	-0.0207195340418371	0.801029684385306
ENSG00000007350	TKTL1	8277	0.00751276849569726	0.910653681732294	0.0879243228728399	0.209953614675257
ENSG00000007372	PAX6	5080	-0.0190079866843602	0.784922030727692	0.04057081351886	0.563221012646825
ENSG00000007384	RHBDF1	64285	-0.160668066912732	0.21695846504018	-0.471137132123226	0.00370362253458214
ENSG00000007392	LUC7L	55692	0.121290228292861	0.2880601297452	0.342681669115845	0.0110984727099696
ENSG00000007402	CACNA2D2	9254	0.062069426730035	0.523996929605082	0.0901015909468037	0.361089616033163
ENSG00000007516	BAIAP3	8938	0.0397717907679396	0.54649513993447	-0.0824993467567268	0.226124491672326
ENSG00000007520	TSR3	115939	0.00330791631666472	0.974749528902485	-0.159527248505393	0.151208616209732
ENSG00000007541	PIGQ	9091	-0.160844060252667	0.162190686801204	-0.0923390741223562	0.404620678611169
ENSG00000007866	TEAD3	7005	0.197159346017056	0.13809292227753	0.507596839760353	0.00237482357799346
ENSG00000007908	SELE	6401	-0.118973757617527	0.193606169944309	-0.0216683337213799	0.803713615894925
ENSG00000007923	DNAJC11	55735	-0.0486822720522539	0.705665909583018	0.213993722658548	0.120887972688322
ENSG00000007933	FMO3	2328	-0.075929279736507	0.253967105596494	-0.0272053310900897	0.672573726420359
ENSG00000007944	MYLIP	29116	-0.297132143178723	0.0905735780367611	-0.702495061805961	0.00155393579664948
ENSG00000007952	NOX1	27035	0.0591502961332899	0.387204573040982	0.13375151548866	0.0702461172807182
ENSG00000007968	E2F2	1870	-0.11740273329396	0.296609891892813	-0.112373629103399	0.316536642899666
ENSG00000008018	PSMB1	5689	-0.0176355685160363	0.774217069773997	-0.0166839932655698	0.786042385928243
ENSG00000008056	SYN1	6853	-0.0755339289340764	0.435316984702785	-0.0405973117856293	0.671101142524699
ENSG00000008083	JARID2	3720	0.0645529953493833	0.579112702637774	0.472692820595856	0.00230112408454224
ENSG00000008086	CDKL5	6792	-0.0806305888094463	0.484923867298044	-0.0754267390506302	0.512802254493332
ENSG00000008118	CAMK1G	57172	0.0124979170727966	0.901722265532739	-0.00664157436496327	0.947661799029636
ENSG00000008130	NADK	65220	0.0125073072878896	0.870593783268957	0.210796560909984	0.0200322355649434
ENSG00000008196	TFAP2B	7021	0.0369099100474273	0.711689784097106	0.127281954462966	0.221008996679007
ENSG00000008226	DLEC1	9940	-0.0316959199823836	0.59858636902099	-0.00177936274516011	0.976231001188581
ENSG00000008256	CYTH3	9265	-0.143025432840326	0.19994099515131	-0.0759877661152331	0.480977825593193
ENSG00000008277	ADAM22	53616	-0.00211740589660736	0.96865586495859	0.00559907167609652	0.917266458952467
ENSG00000008282	SYPL1	6856	0.0878744321800049	0.387608599995495	0.197139633431584	0.0723134963992577
ENSG00000008283	CYB561	1534	-0.112234866923747	0.171827266443774	-0.262009166367103	0.00716318993880999
ENSG00000008294	SPAG9	9043	0.0818552161699433	0.30256131492794	0.696885460923589	6.84533985140693e-06
ENSG00000008300	CELSR3	1951	0.0977892365384734	0.174005768971544	0.189941475028006	0.0186566633734959
ENSG00000008311	AASS	10157	-0.0457013866834	0.698229878108992	-0.0158488794691467	0.892629143249368
ENSG00000008323	PLEKHG6	55200	0.156365765414967	0.195986178126235	0.0662249554599734	0.568575285187482
ENSG00000008324	SS18L2	51188	-0.0413470096072359	0.610127500341644	0.0621863902561071	0.447420480862205
ENSG00000008405	CRY1	1407	0.349132202924581	0.00823061905353648	1.31286224243668	5.11804603339668e-07
ENSG00000008438	PGLYRP1	8993	0.0146314481338568	0.835152756088733	-0.000516177032219289	0.994135027208369
ENSG00000008441	NFIX	4784	-0.0690962747197266	0.361412595481473	-0.10073249187265	0.194618041506211
ENSG00000008513	ST3GAL1	6482	-0.443605929573337	0.252507873759702	-0.69627111652304	0.0873130372850763
ENSG00000008516	MMP25	64386	0.0637761920783655	0.463269765655848	0.0609944453258002	0.482424205544195
ENSG00000008517	IL32	9235	-0.063116379274077	0.694429834016112	0.462706108296927	0.0157211752928258
ENSG00000008710	PKD1	5310	-0.0274537149429874	0.672610023380226	0.0174268883409399	0.787872566944105
ENSG00000008735	MAPK8IP2	23542	-0.0135117732876338	0.816933173699812	0.0168061183442836	0.773587782395285
ENSG00000008838	MED24	9862	-0.0473727851320724	0.711103444014099	0.148813617272354	0.26055621968573
ENSG00000008853	RHOBTB2	23221	-0.0800307495235968	0.525655748525101	-0.181834224502469	0.168003938455224
ENSG00000008952	SEC62	7095	-0.0148089120580011	0.849167407925269	0.134651714596899	0.109041852710496
ENSG00000008988	RPS20	6224	-0.0949075860420505	0.246766153482565	-0.198666068173862	0.029193218860868
ENSG00000009307	CSDE1	7812	0.0099363307135647	0.864482269054117	-0.0466781493468655	0.430764588650709
ENSG00000009335	UBE3C	9690	-0.0486336315963314	0.50180213803542	0.0267472227617382	0.709288721638075
ENSG00000009413	REV3L	5980	0.389775869512422	0.188117219174823	0.505967437198025	0.0976240010449625
ENSG00000009694	TENM1	10178	0.0466959938488536	0.587961901988257	-0.0204305792102237	0.811335781762601
ENSG00000009709	PAX7	5081	0.0330665096435196	0.828083515113461	0.164992425345643	0.29364279935623
ENSG00000009724	MASP2	10747	0.0626590408235634	0.373793983397309	0.00678038850965335	0.921542790429607
ENSG00000009780	FAM76A	199870	0.00497672969928997	0.950272978982544	0.0249398182352234	0.755292101966969
ENSG00000009790	TRAF3IP3	80342	-0.281318110964355	0.0119727064189166	-1.001559544162	1.49440689419696e-06
ENSG00000009830	POMT2	29954	0.00467307733854749	0.955041371614161	0.0607319675255478	0.470547281920251
ENSG00000009950	MLXIPL	51085	-0.0307954672700235	0.874296793535306	-0.305528862530746	0.141006943116108
ENSG00000009954	BAZ1B	9031	0.0535742002378647	0.706369173122152	0.00663243483738629	0.962647477300014
ENSG00000010017	RANBP9	10048	0.0343219580940053	0.716451267364487	0.0125942699060309	0.893620952665717
ENSG00000010030	ETV7	51513	0.0738038535213299	0.426285893570407	0.115703113406157	0.223969579847419
ENSG00000010165	EEF1AKNMT	51603	0.0278933498374254	0.699535252818047	0.155356319759202	0.0537958957236406
ENSG00000010244	ZNF207	7756	-0.0192085068969003	0.783624269338369	0.215287561773565	0.0114547850918844
ENSG00000010256	UQCRC1	7384	-0.0429029259476668	0.702131160411102	0.0581025536656341	0.605778625206699
ENSG00000010278	CD9	928	-0.0850165842903667	0.384717794571004	-0.359628153174832	0.00387211513318496
ENSG00000010292	NCAPD2	9918	-0.00480135108634983	0.959200461211816	0.0696200764722867	0.465229906528435
ENSG00000010295	IFFO1	25900	-0.0868458407043384	0.321451920349639	-0.160703331858241	0.0842645078933752
ENSG00000010310	GIPR	2696	0.166180274931239	0.0321523355845105	0.0410330816959132	0.546944791859783
ENSG00000010318	PHF7	51533	-0.00823565906961043	0.915637198890928	-0.00027066167919676	0.997221355352387
ENSG00000010319	SEMA3G	56920	0.0972046479559765	0.328878757135005	0.0400513999699768	0.680517708663105
ENSG00000010322	NISCH	11188	-0.210426177917217	0.174339314080771	-0.594406315040795	0.00246041301689948
ENSG00000010327	STAB1	23166	-0.112394551889718	0.384601068098134	-0.349784503055344	0.019398216636496
ENSG00000010361	FUZ	80199	0.239726189071487	0.116836736523274	0.0840991221924798	0.557653955518407
ENSG00000010379	SLC6A13	6540	0.0679481904093193	0.430662101456082	-0.0334408959106902	0.694150058076076
ENSG00000010404	IDS	3423	0.0444954069300261	0.691756090170037	-0.226033976015652	0.0674526366559535
ENSG00000010438	PRSS3	5646	0.233085453258547	0.0418965215027075	0.01789749157986	0.859455749454976
ENSG00000010539	ZNF200	7752	0.0731858578444022	0.427526342519841	0.222115550497147	0.0328322592439674
ENSG00000010610	CD4	920	-0.0946753516101184	0.503640180814892	-0.159597321333527	0.270505889966692
ENSG00000010626	LRRC23	10233	0.088865998210486	0.533177918859978	0.0127483012000531	0.927967352714144
ENSG00000010671	BTK	695	-0.0613565852466564	0.586497263130411	-0.286124332162254	0.0275011063336161
ENSG00000010704	HFE	3077	0.0247392614205468	0.679267204902143	0.0023488228493771	0.968530476714703
ENSG00000010803	SCMH1	22955	-0.106686750506066	0.535119568580847	0.0896932687281735	0.600882363935341
ENSG00000010810	FYN	2534	-0.18974388206949	0.110352367065081	-0.483114276669017	0.00149366161074584
ENSG00000010818	HIVEP2	3097	0.238517812886273	0.203849912571845	2.2307263386418	4.74670465706395e-07
ENSG00000010932	FMO1	2326	0.0106297497391501	0.872113748755491	0.0807471470803705	0.240164383232075
ENSG00000011007	ELOA	6924	0.0478355617184771	0.64424839567395	0.256894939088539	0.0305806667773264
ENSG00000011009	LYPLA2	11313	-0.167964007783936	0.443327632995664	0.150816499900396	0.48982453888662
ENSG00000011021	CLCN6	1185	-0.0153209287389497	0.830263188556253	0.206931016147254	0.0155620502520186
ENSG00000011028	MRC2	9902	-0.0757420263257869	0.312975830592935	-0.329577977697097	0.00122498383694162
ENSG00000011083	SLC6A7	6534	-0.0673077752540632	0.493367188956195	-0.19714977694596	0.0662454370822437
ENSG00000011105	TSPAN9	10867	-0.0524158167880864	0.384327174609186	-0.00823560895783348	0.888897965612866
ENSG00000011114	BTBD7	55727	-0.0266311166859614	0.661627853183481	0.00575955494929881	0.924184472039963
ENSG00000011132	APBA3	9546	0.219300929535189	0.107282093707772	0.619799880685767	0.000699327228097434
ENSG00000011143	MKS1	54903	-0.0377974110094597	0.64666597372679	-0.09560336626273	0.261135342957956
ENSG00000011198	ABHD5	51099	0.0267593298610871	0.730430910867769	0.137318823108311	0.101652228221909
ENSG00000011201	ANOS1	3730	-0.186599981479723	0.605881757182487	-0.670859691419152	0.0869845261040458
ENSG00000011243	AKAP8L	26993	0.0375715191740893	0.670128091088111	0.193616475684763	0.0496527739164185
ENSG00000011258	MBTD1	54799	-0.0651294208756799	0.555965284161719	-0.244786936309969	0.0472990952630635
ENSG00000011260	UTP18	51096	-0.00512442864900287	0.945733846187723	0.126357996669498	0.118689766866989
ENSG00000011275	RNF216	54476	0.0274805063236361	0.693455631629415	-0.0632353278986084	0.373421917178281
ENSG00000011295	TTC19	54902	-0.275200009161195	0.0268240692961161	-0.384462243784567	0.0050175701247887
ENSG00000011304	PTBP1	5725	-0.0334704905610419	0.712823777733418	0.514335771029739	0.000255441536158174
ENSG00000011332	DPF1	8193	0.0593835850688365	0.417838072737915	0.0861531905805233	0.249294738505503
ENSG00000011376	LARS2	23395	-0.0288494385484039	0.797345948035467	0.0626182624938751	0.579973869297167
ENSG00000011405	PIK3C2A	5286	0.25055884578134	0.0876984532670249	-0.0245263821577577	0.855316394322286
ENSG00000011422	PLAUR	5329	-0.00464896287993177	0.931901174639475	-0.0237750409124295	0.663791645027334
ENSG00000011451	WIZ	58525	0.0457162684572818	0.506039980869796	0.0365135622373836	0.593600677298683
ENSG00000011454	RABGAP1	2844	-0.0849770086812711	0.204655546169678	-0.0197610109775459	0.757644495037814
ENSG00000011454	RABGAP1	23637	-0.0849770086812711	0.204655546169678	-0.0197610109775459	0.757644495037814
ENSG00000011465	DCN	1634	0.0515961733991737	0.433014061461059	0.0487230777900298	0.458207033612258
ENSG00000011478	QPCTL	54814	0.0357855795791264	0.678787192736153	0.0188326175117839	0.826861105501828
ENSG00000011485	PPP5C	5536	0.0631832238411834	0.331221734159555	0.0834704464758738	0.207977260662457
ENSG00000011523	CEP68	23177	-0.149967848538457	0.121943980143466	-0.243338109371377	0.0218292462720996
ENSG00000011566	MAP4K3	8491	0.329449425756165	0.130387287193589	0.51874775785892	0.0278680674083149
ENSG00000011590	ZBTB32	27033	-0.0929062527722535	0.174325982608958	-0.133344248550197	0.0634538734387655
ENSG00000011600	TYROBP	7305	-0.0873345854641023	0.203578528164593	-0.228415195479398	0.00593857932088001
